group,condition,n,fire_condition_rate,control_condition_rate,matched_risk_diff,date_boot_ci_low,date_boot_ci_high,matched_prevalence_ratio,matched_or_approx,paired_t_p,date_n,cell_n,support_flag,paired_t_q
전체,post_rain_drying_proxy,1150,0.16434782608695653,0.16217391304347825,0.0021739130434782626,-0.04894687287046718,0.05229540760023764,1.0134048256546084,1.0160038487100982,0.8561102237328514,282,87,ok,0.9011122314797803
고지·산간형,post_rain_drying_proxy,181,0.14917127071823205,0.17403314917127072,-0.02486187845303868,-0.08984920634920635,0.04517167070217917,0.8571428579637188,0.8343446601941746,0.3834182312243236,101,25,ok,0.7668364624486472
영동 해안형,post_rain_drying_proxy,354,0.20903954802259886,0.18587570621468927,0.023163841807909598,-0.05897165300546448,0.1040737957208376,1.124620060119825,1.1565293606816096,0.32881509844436463,165,21,ok,0.7668364624486472
영서 내륙형,post_rain_drying_proxy,615,0.14308943089430895,0.14504065040650407,-0.0019512195121951222,-0.050373965566302026,0.044862235898492316,0.9865470852945464,0.9843776252595539,0.9011122314797803,208,41,ok,0.9011122314797803
