variable,fire_n,fire_mean,fire_median,fire_q25,fire_q75,nonfire_n,nonfire_mean,nonfire_median,nonfire_q25,nonfire_q75,mean_difference,mean_diff_ci_lower,mean_diff_ci_upper,cohen_d,cohen_d_ci_lower,cohen_d_ci_upper,p_value,q_value,expected_direction,expected_direction_match
FFMC,1150,82.81246115303418,86.50074279091288,81.19962353443339,88.8293247457019,1534949,72.10506881919875,82.21685861011628,64.14800971186536,86.45058199951553,10.707392333835429,8.797938814844272,12.35164817486301,0.5025061478305852,0.42079157854375365,0.5692105736766816,1.663108150570725e-178,1.4967973355136523e-177,higher,True
DMC,1150,24.63106306787927,18.28032115935437,9.742340824358905,32.64880064307051,1534949,16.22290652523799,10.443481781872087,4.578182592130493,21.323245545634865,8.408156542641283,6.446090930267895,10.46198387770007,0.4660609822792303,0.3555826527611771,0.5827844713108283,6.452690581630358e-34,8.296316462096174e-34,higher,True
DC,1150,113.82231424389443,104.7764529134189,35.18629928325318,161.4173382099961,1534949,80.01180202872006,57.002794560409896,17.4312,117.31276388003124,33.81051221517437,19.219784814669268,49.96500426428332,0.35855193062410545,0.20201435333127934,0.5263899813541546,5.458453028150721e-23,5.458453028150721e-23,higher,True
ISI,1150,4.513083765483545,4.031152247185338,2.0532492667138325,6.362910761840203,1534949,2.836162374733199,2.2228010349146734,0.7404953881035984,4.171473257561086,1.676921390750346,1.358085383544055,1.9821536705945624,0.6083576675141261,0.49178060722598,0.7218999525727393,9.871261084929121e-66,1.7768269952872418e-65,higher,True
BUI,1150,29.802944211896975,24.087706841784566,12.389730623560542,40.66152588208233,1534949,19.915085892336485,13.80282376160559,5.897794348880996,26.698347981980618,9.88785831956049,7.329508381799199,12.552018132580766,0.45768737963290007,0.3421370833525017,0.5818759386479712,1.7831006312784042e-32,2.0059882101882048e-32,higher,True
FWI,1150,8.739763453250678,7.283857287821838,2.131932320497821,13.165957403464347,1534949,4.815031815921668,2.421606755652015,0.3588370438362335,7.409813617991996,3.9247316373290095,3.2374700650009762,4.5948602764911985,0.6525183603450891,0.5358368043371364,0.7704480799156249,1.2019511402458926e-60,1.8029267103688387e-60,higher,True
