fire_exposure_id,FFMC,DMC,DC,ISI,BUI,FWI,FFMC_10일평균,Indexed_FFMC,FFMC_논문식_발생확률,기상셀ID,기준시각,기후지형유형,month,hour,date,season
FE_00285,6.826338985827988,-12.315469425780549,-22.113120000000066,1.9987537016207648,-11.114113528688037,5.127965040243367,-2.109063254522951,0.0,0.0,YD_0017,2021-02-04 10:00:00,영동 해안형,2,10,2021-02-04,겨울(12-2월)
FE_00286,2.4780004088443945,-8.625976053270549,-17.27072000000004,-2.3704168762520466,-8.023507919274365,-5.164297282992308,1.3419330504142266,0.0,0.0,YD_0017,2021-02-09 14:00:00,영동 해안형,2,14,2021-02-09,겨울(12-2월)
FE_00287,2.868042697004114,-8.37730838025054,-16.967040000000054,-2.287268029477193,-7.823175897736746,-4.944989868921716,1.3886916270002843,0.0,0.0,YD_0017,2021-02-10 09:00:00,영동 해안형,2,9,2021-02-10,겨울(12-2월)
FE_00288,-1.8173305056103572,-0.32515955249999706,-0.5381600000000049,-2.3853834888326118,-0.2603337035474027,-5.991213222684479,0.22340569396602916,0.0,0.0,YD_0017,2021-02-14 11:00:00,영동 해안형,2,11,2021-02-14,겨울(12-2월)
FE_00289,-4.08558579475158,2.586230946959816,1.2047096750344792,-2.027874368650701,3.023079748090101,-4.458919056500495,1.2617069836138626,-0.20000000000000018,-0.014324101301066983,YD_0017,2021-03-13 09:00:00,영동 해안형,3,9,2021-03-13,봄(3-5월)
FE_00290,-7.059363218177197,-17.38363137440482,-33.52269796995668,-1.2609598084036762,-19.02654520959138,-4.297145103233975,-4.975278746493657,-0.20000000000000018,-0.014277736951079145,YD_0017,2021-03-15 09:00:00,영동 해안형,3,9,2021-03-15,봄(3-5월)
FE_00291,-9.611642715225486,-18.857652531078248,-48.46024940726858,-5.2586556494832735,-19.31119752510874,-12.375822679827357,-9.81087413781971,-1.0,-0.08481147133968836,YD_0017,2021-04-11 10:00:00,영동 해안형,4,10,2021-04-11,봄(3-5월)
FE_00292,0.6177861300064791,-11.164739962206859,-34.94463431847876,-1.2199702999728337,-11.679554166553793,-3.8238200156958273,-7.698261495546106,-0.7999999999999998,-0.06784917707175075,YD_0017,2021-04-13 10:00:00,영동 해안형,4,10,2021-04-13,봄(3-5월)
FE_00293,0.1077622803420013,24.76379527975173,60.86715517023312,-2.078576871111875,25.58218733388284,0.3600036370906068,19.208919787403204,1.6,0.1450711225775121,YD_0017,2021-05-15 09:00:00,영동 해안형,5,9,2021-05-15,봄(3-5월)
FE_00294,20.40186212962876,1.8580788910105859,15.442928614086659,1.3179263219255295,2.9452021590142143,0.62939233134058,18.928228207751665,0.6000000000000001,0.06289784420469446,YD_0018,2020-02-24 17:00:00,영동 해안형,2,17,2020-02-24,겨울(12-2월)
FE_00295,0.5280806509466487,3.278549789023998,23.584800000000016,-0.16424673974695558,4.871621764351175,0.39585036578539246,3.1917675548825315,0.6000000000000001,0.0535714401206715,YD_0018,2020-10-24 22:00:00,영동 해안형,10,22,2020-10-24,가을(9-11월)
FE_00296,0.8058538635797561,6.097557964096,42.61680000000001,0.035703620759309995,8.992328981690125,1.2912228300634463,4.110116724352849,0.7999999999999998,0.07053373438860921,YD_0018,2020-10-24 23:00:00,영동 해안형,10,23,2020-10-24,가을(9-11월)
FE_00297,-2.806319763660781,-5.367771422280002,-23.68456000000006,-1.2831672074221654,-8.113095637852151,-3.741193038405573,-18.79071798353042,-2.0,-0.18304572926366913,YD_0018,2021-02-01 09:00:00,영동 해안형,2,9,2021-02-01,겨울(12-2월)
FE_00298,-2.724241661276082,-5.035090748430006,-22.269120000000015,-0.8525893865777543,-7.606417626505763,-2.7495864972274875,-18.40989764966779,-1.7999999999999998,-0.16608343499573153,YD_0018,2021-02-01 11:00:00,영동 해안형,2,11,2021-02-01,겨울(12-2월)
FE_00299,5.612070620957425,-4.40114415879315,-24.36338990927689,0.08982780578876737,-6.703828703409194,-0.5768052329330993,-6.456714538506304,-0.7999999999999998,-0.06784917707175075,YD_0018,2021-02-04 12:00:00,영동 해안형,2,12,2021-02-04,겨울(12-2월)
FE_00300,5.599631842222465,-4.077675853593151,-22.839429909276873,0.3230455296969388,-6.21892708900609,-0.033385819566932096,-6.370625714771293,-0.7999999999999998,-0.06784917707175075,YD_0018,2021-02-04 13:00:00,영동 해안형,2,13,2021-02-04,겨울(12-2월)
FE_00301,-0.7302431500193762,-4.83548061111,-22.196159999999992,-0.5730354680251586,-7.28297441812121,-2.043393165853854,-4.542795587519009,-1.0,-0.08481147133968836,YD_0018,2021-02-06 09:00:00,영동 해안형,2,9,2021-02-06,겨울(12-2월)
FE_00302,6.060074996940571,-2.729382510723145,-17.509389909276848,0.27814281954758213,-4.172172882659829,0.11936970254714119,-0.26882903666258073,0.20000000000000018,0.016962294267937605,YD_0018,2021-02-11 09:00:00,영동 해안형,2,9,2021-02-11,겨울(12-2월)
FE_00303,6.684047965324623,-0.4014854351731465,-5.9227899092768155,-0.2384458517418966,-0.6461898213189556,-0.5906001957832538,0.4359918798075313,0.20000000000000018,0.016962294267937605,YD_0018,2021-02-16 09:00:00,영동 해안형,2,9,2021-02-16,겨울(12-2월)
FE_00304,-19.96226098167002,-5.997448050814509,-32.77793184632458,-1.8979178254769942,-8.38829181892092,-2.726820083982644,-8.644409775482622,-0.6000000000000001,-0.05493690095409465,YD_0018,2021-04-06 17:00:00,영동 해안형,4,17,2021-04-06,봄(3-5월)
FE_00305,-43.38244907952987,-6.08575077922262,-50.35647828327175,-1.6928746681441456,-9.421568374925943,-1.8357149975284677,-6.62749319943152,-0.3999999999999999,-0.03529004936929847,YD_0018,2021-04-10 09:00:00,영동 해안형,4,9,2021-04-10,봄(3-5월)
FE_00306,10.90805135358363,4.611397562311401,20.007771066374943,0.9243475408370376,5.866839157746808,2.049532043765747,8.360898071464717,1.2000000000000002,0.107142880241343,YD_0018,2021-04-25 17:00:00,영동 해안형,4,17,2021-04-25,봄(3-5월)
FE_00307,-0.5860697152281347,9.804485496754005,26.00011999999998,-0.5385201213371822,10.094585298408894,1.3612455431426138,-0.053701890395430496,0.0,0.0,YD_0019,2020-01-31 18:00:00,영동 해안형,1,18,2020-01-31,겨울(12-2월)
FE_00308,-0.009357969896228724,-11.885513221980005,-22.507600000000025,-0.012435802083851755,-11.853145483037963,-1.6448425797072375,-0.47183755855050435,0.0,0.0,YD_0019,2020-03-05 11:00:00,영동 해안형,3,11,2020-03-05,봄(3-5월)
FE_00309,0.45408437661106404,17.307569872240805,53.43363999999997,0.4853425466142358,19.137643917402386,1.7166627638104721,0.4306805469211099,0.0,0.0,YD_0019,2020-06-23 18:00:00,영동 해안형,6,18,2020-06-23,여름(6-8월)
FE_00310,4.104719726140502,38.8766569279604,43.91557717762032,1.6011464633026016,35.08118773956423,6.142212209792838,0.7087477548093375,0.0,0.0,YD_0019,2020-06-23 19:00:00,영동 해안형,6,19,2020-06-23,여름(6-8월)
FE_00311,0.06694365167817296,-8.255264250912006,-19.166000000000167,1.487906256025898,-10.764219822065115,4.778449587486346,0.023345965364853782,0.0,0.0,YD_0019,2020-11-08 02:00:00,영동 해안형,11,2,2020-11-08,가을(9-11월)
FE_00312,1.19781845406456,8.545986019620031,20.0146000000002,-1.7178703044962251,11.18417756456543,-4.91018247556763,-0.36800100862568286,0.0,0.0,YD_0019,2020-11-24 16:00:00,영동 해안형,11,16,2020-11-24,가을(9-11월)
FE_00313,-0.345930274415565,-8.64355669859998,-12.936400000000049,-0.33986070753040565,-10.614014755420868,-0.7760737360981551,-1.1713214578275455,0.0,0.0,YD_0019,2020-12-01 09:00:00,영동 해안형,12,9,2020-12-01,겨울(12-2월)
FE_00314,0.9988854778606964,-13.936050087059982,-18.768519999999626,3.1654982413430526,-16.04696655946998,9.311885866918963,-2.4314189970462508,0.0,0.0,YD_0019,2021-02-03 08:00:00,영동 해안형,2,8,2021-02-03,겨울(12-2월)
FE_00315,0.9639681636114688,-9.928107263129988,-12.971079999999574,3.1268140271353753,-11.444788756397998,8.659853934513514,-2.8161245491705245,0.0,0.0,YD_0019,2021-02-03 10:00:00,영동 해안형,2,10,2021-02-03,겨울(12-2월)
FE_00316,3.453403522343109,-9.427104896340012,-12.545359999999846,4.052550472597631,-10.870690292994993,13.007123395924765,-2.2614403302178516,0.0,0.0,YD_0019,2021-02-03 11:00:00,영동 해안형,2,11,2021-02-03,겨울(12-2월)
FE_00317,5.163972921299106,-16.683458512680005,-23.430999999999585,3.7169874332412567,-19.233856186203553,12.473241573316663,-0.7899591511462916,0.0,0.0,YD_0019,2021-02-03 13:00:00,영동 해안형,2,13,2021-02-03,겨울(12-2월)
FE_00318,-34.38967762010448,-1.5201402934736556,32.936346050728304,-4.122691324287569,0.5561526749380761,-9.941951604761494,7.516110705397523,1.0,0.09018058597340528,YD_0019,2021-05-01 15:00:00,영동 해안형,5,15,2021-05-01,봄(3-5월)
FE_00319,28.269606799849328,-0.37486887534346414,-4.171960000000001,3.3346053356228227,-0.5680929502240972,1.482666783995827,-13.23841245111889,-1.0,-0.09286514329026385,YD_0020,2020-01-15 13:00:00,영동 해안형,1,13,2020-01-15,겨울(12-2월)
FE_00320,18.416775201320135,11.313265376153245,10.200043161944173,1.5097404059862845,10.274588897521294,4.284240188346942,8.473857020957453,0.7999999999999998,0.06784917707175064,YD_0020,2020-04-12 09:00:00,영동 해안형,4,9,2020-04-12,봄(3-5월)
FE_00321,1.238482402889474,13.820401572032,43.39644,0.0018959557626248014,15.465046240106108,3.1109366185063356,11.060368842077622,1.0,0.08749602865654682,YD_0020,2020-10-21 15:00:00,영동 해안형,10,15,2020-10-21,가을(9-11월)
FE_00322,-0.12979071604428327,8.214629980960005,28.657919999999997,-0.6907964970679092,9.628250764848154,1.090982448537769,13.04185088181633,1.2000000000000002,0.11114653404163677,YD_0020,2020-10-21 20:00:00,영동 해안형,10,20,2020-10-21,가을(9-11월)
FE_00323,4.983927581734093,-7.457420689285918,-23.291005247133413,4.372705744160024,-7.363869610330241,6.545586106537979,3.10831656392736,0.20000000000000018,0.016962294267937605,YD_0020,2020-11-05 03:00:00,영동 해안형,11,3,2020-11-05,가을(9-11월)
FE_00324,2.3735684592997472,-8.57667910404,-13.712519999999927,1.6501255224634601,-8.758031945698868,1.1820335953470273,-2.094546703345756,0.0,0.0,YD_0020,2020-12-03 18:00:00,영동 해안형,12,18,2020-12-03,겨울(12-2월)
FE_00325,1.4094931108400033,-0.5316113519280101,-1.0937999999999874,1.8609424315192706,-0.4937899595755866,3.1901526688616766,2.586631653782078,0.20000000000000018,0.016962294267937605,YD_0020,2020-12-10 10:00:00,영동 해안형,12,10,2020-12-10,겨울(12-2월)
FE_00326,-0.23167122381558158,-1.5537096716640022,-2.035759999999982,-0.4074134546639039,-1.4850528021750904,-0.8421833824438014,0.8939693453186379,0.0,0.0,YD_0020,2020-12-12 10:00:00,영동 해안형,12,10,2020-12-12,겨울(12-2월)
FE_00327,-2.736186698223676,1.0887601346639961,1.9614799999999946,-1.8725554872897172,1.2060492141527632,-3.22224479848993,1.3379438829552726,0.20000000000000018,0.016962294267937605,YD_0020,2020-12-15 10:00:00,영동 해안형,12,10,2020-12-15,겨울(12-2월)
FE_00328,1.717973307583975,-1.4698883985599949,-2.3788399999999967,1.0286556896686667,-1.44008727883444,1.532418571096919,-0.15489747971902545,0.0,0.0,YD_0020,2020-12-17 18:00:00,영동 해안형,12,18,2020-12-17,겨울(12-2월)
FE_00329,2.611604287812895,-2.4536068992720033,-4.288080000000008,2.3062906166130164,-2.466151892776267,3.4058863909795516,-0.21191227131919277,0.0,0.0,YD_0020,2020-12-19 13:00:00,영동 해안형,12,13,2020-12-19,겨울(12-2월)
FE_00330,2.5876920738436695,-1.5836386293600064,-3.0810400000000016,2.4885882393507126,-1.584063712095002,3.9184114258346625,0.8008157832488649,0.0,0.0,YD_0020,2020-12-20 14:00:00,영동 해안형,12,14,2020-12-20,겨울(12-2월)
FE_00331,0.47485995010612214,0.005498335032001478,-0.9300399999999911,1.5703003906387707,-0.022576812292555815,2.767361468036132,1.8051186544481084,0.0,0.0,YD_0020,2020-12-25 12:00:00,영동 해안형,12,12,2020-12-25,겨울(12-2월)
FE_00332,2.0766510743942916,-0.6042350583879994,-0.9737599999999986,1.2312003109130742,-0.5900653977805561,2.1054625118175743,-0.3599506035176745,0.0,0.0,YD_0020,2021-01-04 16:00:00,영동 해안형,1,16,2021-01-04,겨울(12-2월)
FE_00333,1.6542131239143458,1.2721680311436714,-0.6966313080123712,1.4133756476248607,1.0829088201681003,2.7462666913342453,2.5250117851305163,0.20000000000000018,0.016962294267937605,YD_0020,2021-01-04 17:00:00,영동 해안형,1,17,2021-01-04,겨울(12-2월)
FE_00334,-41.453957504481714,-7.803019550988701,-1.6294347679504995,-5.48750719853194,-7.0846586840324335,-13.23902701705315,-7.591939240895414,-0.7999999999999998,-0.06784917707175075,YD_0020,2021-01-25 09:00:00,영동 해안형,1,9,2021-01-25,겨울(12-2월)
FE_00335,-40.50616040776074,-8.0825196803127,-1.9693547679504775,-5.162674538827269,-7.345396988383506,-12.563401338518432,-7.197117671417587,-0.7999999999999998,-0.06784917707175075,YD_0020,2021-01-25 10:00:00,영동 해안형,1,10,2021-01-25,겨울(12-2월)
FE_00336,3.007624486166222,-6.23303294498999,-9.993760000000009,-0.9568544758311228,-6.443098810785024,-1.966054081354491,-15.51312807832825,-1.0,-0.08481147133968836,YD_0020,2021-02-01 10:00:00,영동 해안형,2,10,2021-02-01,겨울(12-2월)
FE_00337,0.2523213404137863,-5.7366978014099885,-8.806240000000003,2.0600873389689918,-5.85639219060355,2.9550802012420654,-15.495489812032787,-1.0,-0.08481147133968836,YD_0020,2021-02-01 12:00:00,영동 해안형,2,12,2021-02-01,겨울(12-2월)
FE_00338,0.11726212930257418,-7.598058442589988,-11.764960000000002,1.8518881690310574,-7.7431230687188375,2.2448895911502156,-15.593152767439605,-1.0,-0.08481147133968836,YD_0020,2021-02-01 13:00:00,영동 해안형,2,13,2021-02-01,겨울(12-2월)
FE_00339,3.69550128723246,-7.738904568839992,-12.169639999999987,3.353810808883698,-7.90796110605087,5.675186797642592,-15.384200257174044,-1.0,-0.08481147133968836,YD_0020,2021-02-01 14:00:00,영동 해안형,2,14,2021-02-01,겨울(12-2월)
FE_00340,0.23868851723963758,-5.609359635809987,-8.658239999999978,1.9014292824563492,-5.745144648361936,2.4810086210968727,-15.743259545403404,-1.0,-0.08481147133968836,YD_0020,2021-02-02 11:00:00,영동 해안형,2,11,2021-02-02,겨울(12-2월)
FE_00341,1.3616385122808907,-3.392233263899996,-6.180000000000007,1.1713531644662032,-3.421604737966952,2.0937824672062835,1.5162994355402049,0.0,0.0,YD_0020,2021-02-11 18:00:00,영동 해안형,2,18,2021-02-11,겨울(12-2월)
FE_00342,1.1082123411726315,-0.5242034217000011,-1.031000000000006,-1.226758484391926,-0.44909422866803084,-2.1596206104196636,0.8600717996646523,0.0,0.0,YD_0020,2021-02-15 11:00:00,영동 해안형,2,11,2021-02-15,겨울(12-2월)
FE_00343,2.5829616637052055,-0.03104340813000306,-0.33812000000000353,0.5685180924173849,0.05786379512039019,2.0591627495293903,2.164003148980683,0.0,0.0,YD_0020,2021-02-18 22:00:00,영동 해안형,2,22,2021-02-18,겨울(12-2월)
FE_00344,3.213230427898054,-2.417326726980008,-4.191720000000004,1.7937327054615428,-2.3814178829293056,3.8008105187503958,1.2123177201842879,0.0,0.0,YD_0020,2021-02-18 23:00:00,영동 해안형,2,23,2021-02-18,겨울(12-2월)
FE_00345,5.0546402275569875,-1.4250229004099992,-2.880960000000016,8.657079643789054,-1.4216351957318665,15.349177075589775,0.8845006461189087,0.0,0.0,YD_0020,2021-02-19 14:00:00,영동 해안형,2,14,2021-02-19,겨울(12-2월)
FE_00346,1.2093452763921135,2.5076154399899977,3.5981599999999787,7.497184884691976,2.5759020398865573,12.92337059373367,0.5826731507310541,0.0,0.0,YD_0020,2021-02-20 03:00:00,영동 해안형,2,3,2021-02-20,겨울(12-2월)
FE_00347,27.34916265991688,-13.950208898497223,-48.96871478169828,0.36298609167607054,-16.882345416360984,-1.4613300363882407,-27.76097388083228,-2.4,-0.23430402948415507,YD_0020,2021-03-11 10:00:00,영동 해안형,3,10,2021-03-11,봄(3-5월)
FE_00348,-0.6326306121244585,-10.682616374402462,-54.73773623512202,-0.24667610704674114,-14.090412057509473,-2.6354522324337664,-8.063563312867146,-0.7999999999999998,-0.06784917707175075,YD_0020,2021-04-07 08:00:00,영동 해안형,4,8,2021-04-07,봄(3-5월)
FE_00349,5.6796758666272495,-6.7868042896176775,-29.084973310296185,1.8951105574689038,-8.922967038531546,1.714174761901604,-7.159613222972723,-0.7999999999999998,-0.06784917707175075,YD_0020,2021-04-12 14:00:00,영동 해안형,4,14,2021-04-12,봄(3-5월)
FE_00350,-6.768526963700012,-9.405281797749359,-53.16103385318859,-1.9457042403804847,-12.842526300224483,-5.025150498587918,-5.611556227205625,-0.7999999999999998,-0.06784917707175075,YD_0020,2021-04-15 10:00:00,영동 해안형,4,10,2021-04-15,봄(3-5월)
FE_00351,4.681130172817419,-2.709833082454871,-30.46863838900722,8.452788871316557,-4.882373239046508,10.074427443606266,-2.449800825376201,0.0,0.0,YD_0020,2021-04-20 09:00:00,영동 해안형,4,9,2021-04-20,봄(3-5월)
FE_00352,1.8797350813045455,14.81617628474756,44.521267943077916,-1.8185616411797412,14.982310962141735,-1.0345074334542996,18.81704952002417,1.7999999999999998,0.16471797416230827,YD_0020,2021-05-15 13:00:00,영동 해안형,5,13,2021-05-15,봄(3-5월)
FE_00353,8.535901319961766,5.911371237293238,20.842239999999975,5.086288846587316,7.487134040039308,10.463048127545735,2.170870625554187,0.0,0.0,YD_0021,2020-10-25 11:00:00,영동 해안형,10,11,2020-10-25,가을(9-11월)
FE_00354,4.698886172780888,25.596686772840034,16.653817781154643,2.585887312244859,20.810572516449803,8.382806837061903,7.191086829639403,0.6000000000000001,0.05088688280381304,YD_0021,2021-04-29 13:00:00,영동 해안형,4,13,2021-04-29,봄(3-5월)
FE_00355,25.520474379622804,4.525512417694415,13.30972,0.7595473030565476,4.95202222420917,0.5336412532479006,16.327407694222828,1.7999999999999998,0.16740253147916684,YS_0001,2020-01-03 12:00:00,영서 내륙형,1,12,2020-01-03,겨울(12-2월)
FE_00356,7.581828129426128,4.0134629644544155,12.728200000000001,-0.5478582818915596,4.433905338411476,-0.33691524463296496,12.800499285364396,1.4,0.13211248210986837,YS_0001,2020-01-04 14:00:00,영서 내륙형,1,14,2020-01-04,겨울(12-2월)
FE_00357,16.683745605547415,4.730846872656415,13.67444,0.11861179923830445,5.182172311018952,0.12148332285072594,17.380821759798025,1.7999999999999998,0.16740253147916684,YS_0001,2020-01-05 11:00:00,영서 내륙형,1,11,2020-01-05,겨울(12-2월)
FE_00358,29.368762991318732,3.393827749460173,3.857199999999998,2.0351185103146836,3.353255698753245,1.706517803886624,15.23185770279889,1.6,0.15175933369466443,YS_0001,2020-02-11 06:00:00,영서 내륙형,2,6,2020-02-11,겨울(12-2월)
FE_00359,2.78017338262309,5.87676506923701,35.41456762986827,1.0716691723764171,5.316276621079474,3.2262309115149215,-6.034418258533691,-0.6000000000000001,-0.05088688280381304,YS_0001,2020-04-26 13:00:00,영서 내륙형,4,13,2020-04-26,봄(3-5월)
FE_00360,18.89294244689576,33.1360177231885,44.731110162502375,2.8879881671405876,29.767101509709626,9.39577882214161,18.135489727783735,1.4,0.12678973182613917,YS_0001,2020-05-01 14:00:00,영서 내륙형,5,14,2020-05-01,봄(3-5월)
FE_00361,36.46801359183618,36.866291558523976,44.91253839602774,4.366316885004707,33.53527639078624,12.088032330992085,22.958203404043033,1.6,0.14643658341093524,YS_0001,2020-05-02 00:00:00,영서 내륙형,5,0,2020-05-02,봄(3-5월)
FE_00362,16.348527634847756,12.824193591181682,29.223032628189856,3.8748227265115465,13.159856262423489,11.171048360822292,4.372389616780794,0.3999999999999999,0.03660914585273389,YS_0001,2020-11-10 10:00:00,영서 내륙형,11,10,2020-11-10,가을(9-11월)
FE_00363,-7.9454854617345845,-2.5952992982707155,-0.7526512821244324,-0.4833253522001999,-3.581970113137454,-0.8726557940250979,-9.848425092745416,-0.7999999999999998,-0.07590284902232614,YS_0001,2021-01-29 14:00:00,영서 내륙형,1,14,2021-01-29,겨울(12-2월)
FE_00364,3.4824223355930997,-2.151932420146256,-4.8074619497307225,-0.7226453769711891,-3.0764160581543933,-1.4600564631238817,-4.796860811888834,-0.6000000000000001,-0.05625599743752996,YS_0001,2021-02-08 09:00:00,영서 내륙형,2,9,2021-02-08,겨울(12-2월)
FE_00365,5.784122239017151,-1.2701505392562558,-4.034421949730721,-0.5415661660234647,-1.5928268520278612,-1.5094364451678413,5.148108147678315,0.3999999999999999,0.041978260486450814,YS_0001,2021-02-13 10:00:00,영서 내륙형,2,10,2021-02-13,겨울(12-2월)
FE_00366,13.869994125834538,0.5252815938891624,-0.5134012998204796,1.729937616783583,1.1403775263557545,1.5005154398620015,12.386229227244712,1.4,0.12678973182613917,YS_0001,2021-02-17 12:00:00,영서 내륙형,2,12,2021-02-17,겨울(12-2월)
FE_00367,8.938873393000279,0.10795161409458132,-0.6341006499102377,3.3276265657101005,0.7254074099196508,3.2978602176974476,8.144962872939374,1.0,0.09018058597340528,YS_0001,2021-02-20 14:00:00,영서 내륙형,2,14,2021-02-20,겨울(12-2월)
FE_00368,4.645178025899,-0.2737248541808368,-1.8722812998204716,3.150975948887085,0.07949635990763859,3.210543553171543,7.9961086981867595,1.0,0.09018058597340528,YS_0001,2021-02-20 15:00:00,영서 내륙형,2,15,2021-02-20,겨울(12-2월)
FE_00369,7.383660666790917,-0.2737248541808368,-1.8722812998204716,3.3026806414225796,0.07949635990763859,3.2785193612638,8.335706963250942,1.0,0.09018058597340528,YS_0001,2021-02-20 16:00:00,영서 내륙형,2,16,2021-02-20,겨울(12-2월)
FE_00370,23.840760103303467,6.429793691983744,7.913858050269283,3.286556982697408,8.9075728977957,4.81911692831779,19.731978656600504,2.0,0.18304572926366913,YS_0001,2021-02-24 22:00:00,영서 내륙형,2,22,2021-02-24,겨울(12-2월)
FE_00371,11.105450303683128,-1.1988426363493145,-0.8798400157447901,1.2481181619110426,-1.0626595168636985,0.5954254484320298,-4.356232040556293,-0.20000000000000018,-0.014324101301066983,YS_0001,2021-03-11 12:00:00,영서 내륙형,3,12,2021-03-11,봄(3-5월)
FE_00372,44.85432948086616,-0.10402712338764619,0.8667599842552098,2.1367909337496567,0.24571385732830997,0.9490564023745622,-12.150513091898702,-0.7999999999999998,-0.07590284902232614,YS_0001,2021-03-11 13:00:00,영서 내륙형,3,13,2021-03-11,봄(3-5월)
FE_00373,3.2019310652111983,-4.975262967658312,-8.78292001574479,0.41040653444398334,-4.979666911199932,-0.8370817802641488,-11.836295204742825,-0.7999999999999998,-0.06789554142173848,YS_0001,2021-03-12 10:00:00,영서 내륙형,3,10,2021-03-12,봄(3-5월)
FE_00374,14.837935839808253,-0.9366227810525647,-15.804120062979152,1.442592651529417,-1.1858321033245645,1.1146548120384647,-4.030825051549286,-0.7999999999999998,-0.06784917707175075,YS_0001,2021-03-31 17:00:00,영서 내륙형,3,17,2021-03-31,봄(3-5월)
FE_00375,4.937915568088329,-19.70258916096582,-28.723320000000008,-0.7548857813594121,-19.718000235116953,-4.831980919274915,-1.45974068165917,0.20000000000000018,0.016962294267937605,YS_0001,2021-04-16 18:00:00,영서 내륙형,4,18,2021-04-16,봄(3-5월)
FE_00376,1.3559463353850418,12.113346997572066,15.621120000000001,1.0250314698003304,12.110582918429248,4.3476742536498865,3.969560934381448,0.0,0.0,YS_0001,2021-04-24 15:00:00,영서 내륙형,4,15,2021-04-24,봄(3-5월)
FE_00377,35.703134443068116,0.9868663452127624,6.08282858029505,5.462713942201764,0.8105004893971977,6.077529063703587,-12.506854221993777,-0.6000000000000001,-0.05625599743752996,YS_0001,2021-05-10 08:00:00,영서 내륙형,5,8,2021-05-10,봄(3-5월)
FE_00378,7.859117581857504,0.048432900094057985,-4.891193483801635,1.8183301851398994,-0.22136612508045772,1.5794222587309061,10.069378026200184,0.20000000000000018,0.025015966218513097,YS_0002,2020-03-16 21:00:00,영서 내륙형,3,21,2020-03-16,봄(3-5월)
FE_00379,6.113062246533886,-13.917305419290042,-46.45684367002331,-1.5173209061338229,-14.132840163255576,-4.681194593503269,-4.863215373945323,0.3999999999999999,0.03392458853587532,YS_0002,2020-04-02 19:00:00,영서 내륙형,4,19,2020-04-02,봄(3-5월)
FE_00380,12.956506523437653,-8.091347801549436,-31.52490118067798,2.5040134545700576,-8.83550109240998,3.275812044234705,-7.591586908354742,-0.7999999999999998,-0.06784917707175075,YS_0002,2020-04-06 10:00:00,영서 내륙형,4,10,2020-04-06,봄(3-5월)
FE_00381,6.777366626489439,-12.737059310174601,-47.88140671513579,-0.6182614002693168,-13.351418382438347,-3.704924327271131,-5.087062055646527,-0.6000000000000001,-0.05088688280381304,YS_0002,2020-04-06 11:00:00,영서 내륙형,4,11,2020-04-06,봄(3-5월)
FE_00382,10.537402017199952,-8.681698782408109,-30.207940029081485,5.750301783356043,-9.206948532339432,5.908100304969198,0.8161720894485853,0.0,0.0,YS_0002,2020-04-08 13:00:00,영서 내륙형,4,13,2020-04-08,봄(3-5월)
FE_00383,2.465146521032594,-10.419306944920034,-20.416673343027156,3.3962246028655887,-10.608153027545612,2.099360894879453,-0.9991130726122179,0.20000000000000018,0.016962294267937605,YS_0002,2020-04-08 14:00:00,영서 내륙형,4,14,2020-04-08,봄(3-5월)
FE_00384,8.137240508973356,-8.286664126678337,-19.116383977512783,-0.40475492267012037,-11.099487394490524,-2.728698346452714,0.22588139834002163,0.20000000000000018,0.022331408901654637,YS_0002,2020-07-17 21:00:00,영서 내륙형,7,21,2020-07-17,여름(6-8월)
FE_00385,-3.365954135177404,-3.2345602910181483,-9.020640000000014,-1.3104410070313683,-4.484330942287453,-3.490823834375178,-15.0268076727738,-2.0,-0.18304572926366913,YS_0002,2021-02-01 10:00:00,영서 내륙형,2,10,2021-02-01,겨울(12-2월)
FE_00386,-25.7323784482087,-5.385254481720004,-8.096240000000023,-2.216296839062809,-7.403130985861065,-5.5323142838418,-13.432375211963077,-1.0,-0.08481147133968836,YS_0002,2021-02-02 09:00:00,영서 내륙형,2,9,2021-02-02,겨울(12-2월)
FE_00387,-24.863135544827223,-5.179358489849999,-7.76339999999999,-2.0593423169906955,-7.130951718413005,-5.159534244128088,-13.567634711276483,-1.0,-0.08481147133968836,YS_0002,2021-02-02 10:00:00,영서 내륙형,2,10,2021-02-02,겨울(12-2월)
FE_00388,-11.504973431489574,-5.644045830960003,-8.560119999999984,-1.3341534099513368,-7.74193799971032,-3.887789500491899,-12.775000061666432,-1.0,-0.08481147133968836,YS_0002,2021-02-02 14:00:00,영서 내륙형,2,14,2021-02-02,겨울(12-2월)
FE_00389,-11.807253569870156,-5.818894238430001,-8.892960000000016,-1.535426115126474,-7.974471892482004,-4.3582573678531595,-12.75340583843844,-1.0,-0.08481147133968836,YS_0002,2021-02-03 09:00:00,영서 내륙형,2,9,2021-02-03,겨울(12-2월)
FE_00390,-11.807253569870156,-5.818894238430001,-8.892960000000016,-1.535426115126474,-7.974471892482004,-4.3582573678531595,-12.75340583843844,-1.0,-0.08481147133968836,YS_0002,2021-02-03 10:00:00,영서 내륙형,2,10,2021-02-03,겨울(12-2월)
FE_00391,-5.693578610685492,-5.849941822830001,-8.892960000000016,-1.371319986527382,-8.01411726715838,-3.9673385677441124,-12.24310302054505,-1.0,-0.08481147133968836,YS_0002,2021-02-03 12:00:00,영서 내륙형,2,12,2021-02-03,겨울(12-2월)
