fire_exposure_id,직전24h_최소습도,직전24h_평균습도,직전24h_평균풍속,직전24h_최대풍속,직전24h_강수량합,D-1_최소습도_pct,D-1_강수량합_mm,직전48h_평균풍속,직전48h_최대풍속,직전48h_평균습도,직전48h_최소습도,직전48h_강수량합,D-2_최소습도_pct,D-3_최소습도_pct,기압변동_3h,서풍계열_여부,풍향_sin,풍향_cos,시점_기온_C,시점_습도_pct,시점_풍속_m_s,시점_현지기압_hPa,기상셀ID,기준시각,climate_type,month,hour,date,season
FE_00018,-23.072000000000003,-22.26016666666667,2.282166666666667,2.814000000000001,-0.37200000000000055,-11.573999999999995,-0.9340000000000002,1.124625,2.268,-10.966583333333325,-13.622,-1.2899999999999945,-7.7259999999999955,38.068,0.14800000000002456,0.19999999999999996,-0.1975250190558191,0.3264175722196762,-3.4939999999999998,-31.825999999999993,0.246,-3.230000000000018,YD_0001,2021-01-29 19:00:00,영동 해안형,1,19,2021-01-29,겨울(12-2월)
FE_00019,-18.113333333333333,-11.38055555555556,-0.15472222222222243,0.8666666666666667,-1.1299999999999997,-22.039999999999996,-1.25,0.174722222222222,0.8666666666666667,-16.748958333333327,-13.709999999999997,-2.1400000000000006,-19.266666666666666,-26.076666666666668,-0.6033333333333151,1.0,-1.4662931020778043,-0.6561543130375387,5.6000000000000005,-4.2933333333333294,3.156666666666667,-11.503333333333444,YD_0001,2021-02-01 11:00:00,영동 해안형,2,11,2021-02-01,겨울(12-2월)
FE_00020,-13.153333333333332,-9.399861111111122,0.22222222222222276,1.0433333333333334,-1.1299999999999992,-22.039999999999996,-1.25,0.30131944444444425,0.9966666666666666,-17.405138888888892,-13.153333333333332,-2.3833333333333337,-19.266666666666666,-26.076666666666668,-0.8533333333333151,1.0,-1.7031087626736487,-0.5164714979549628,3.116666666666667,-2.2466666666666697,2.03,-12.253333333333444,YD_0001,2021-02-01 13:00:00,영동 해안형,2,13,2021-02-01,겨울(12-2월)
FE_00021,-12.676666666666666,-8.553750000000008,0.30680555555555555,1.0433333333333334,-1.1299999999999992,-22.039999999999996,-1.25,0.34548611111111116,0.9966666666666666,-17.611597222222215,-12.676666666666666,-2.3833333333333337,-19.266666666666666,-26.076666666666668,-0.8533333333332778,1.0,-1.540551314440572,-0.9473533458609346,2.9066666666666663,-2.7866666666666617,1.7033333333333336,-12.35666666666657,YD_0001,2021-02-01 14:00:00,영동 해안형,2,14,2021-02-01,겨울(12-2월)
FE_00022,-31.805,-35.17937500000001,1.9960416666666665,1.8399999999999999,-1.8750000000000009,-21.604999999999997,-1.755,1.125625,1.8399999999999999,-28.963645833333324,-20.23,-3.2100000000000004,-24.77,-15.754999999999995,0.785000000000082,0.0,0.15419026677211278,-0.4432865784342172,-5.455,-59.035,2.285,-8.125,YD_0001,2021-02-02 08:00:00,영동 해안형,2,8,2021-02-02,겨울(12-2월)
FE_00023,-16.55,-30.30361111111111,1.9298611111111112,2.466666666666667,-1.2500000000000002,-10.919999999999995,-1.13,1.232986111111111,1.9733333333333332,-22.39930555555557,-16.55,-2.3833333333333337,-26.916666666666668,-13.016666666666666,0.373333333333259,0.6666666666666667,-0.7520996343324267,-0.3006466085644212,-8.436666666666667,-27.87333333333333,1.7799999999999998,-5.580000000000041,YD_0001,2021-02-02 16:00:00,영동 해안형,2,16,2021-02-02,겨울(12-2월)
FE_00024,-17.903333333333332,-31.191388888888888,1.946388888888888,2.51,-1.2500000000000002,-10.919999999999995,-1.13,1.253402777777778,1.9433333333333334,-22.337013888888876,-16.77,-2.3833333333333337,-26.916666666666668,-13.016666666666666,0.933333333333356,0.6666666666666667,-1.2425741438465996,-0.1151593943963935,-8.893333333333334,-24.96666666666666,1.1933333333333338,-4.9433333333331575,YD_0001,2021-02-02 17:00:00,영동 해안형,2,17,2021-02-02,겨울(12-2월)
FE_00025,-38.295,-45.58687499999999,1.7175000000000002,2.76,-1.875000000000001,-38.295,-1.875,2.0091666666666663,2.76,-38.572604166666665,-25.8,-3.3650000000000144,-13.649999999999999,-23.404999999999998,0.3450000000000841,0.0,0.1020423107580748,-0.5609043335566393,-8.18,-49.52000000000001,2.135,-4.084999999999923,YD_0001,2021-02-03 09:00:00,영동 해안형,2,9,2021-02-03,겨울(12-2월)
FE_00026,-14.726666666666667,-22.380833333333342,1.9218055555555558,1.4033333333333338,-1.2500000000000002,-27.429999999999996,-1.22,1.6619444444444444,1.356666666666667,-25.391805555555543,-18.066666666666666,-2.473333333333334,-32.43666666666667,-26.236666666666668,-0.25333333333336827,1.0,-1.5782707357285108,-0.9154723207806253,-2.043333333333334,-4.796666666666667,3.523333333333333,-7.526666666666642,YD_0001,2021-02-05 14:00:00,영동 해안형,2,14,2021-02-05,겨울(12-2월)
FE_00027,-12.0,-16.110833333333325,1.0997916666666665,2.04,-1.875000000000001,-17.534999999999997,-1.875,1.8771874999999996,3.1499999999999995,-21.32937499999999,-15.52,-3.550000000000015,-20.06,-28.794999999999998,1.2699999999999818,-0.5,-0.05590278982825292,1.6525848282532722,1.0100000000000007,-1.4699999999999989,0.7,-8.00500000000011,YD_0001,2021-02-07 10:00:00,영동 해안형,2,10,2021-02-07,겨울(12-2월)
FE_00028,-13.944999999999993,-24.821458333333347,1.2156249999999997,2.915,-1.8750000000000004,-20.184999999999995,-1.875,1.6613541666666667,2.6300000000000003,-28.640208333333327,-11.559999999999999,-3.750000000000015,-24.17,-22.735,-0.12000000000006139,0.0,0.6910413888298426,0.2365551532811444,1.2249999999999996,-9.565000000000005,-0.5699999999999998,-3.9300000000000637,YD_0001,2021-02-11 18:00:00,영동 해안형,2,18,2021-02-11,겨울(12-2월)
FE_00029,-5.00333333333333,-13.254861111111119,-0.46861111111111087,-0.9766666666666666,-1.2500000000000002,-17.699999999999996,-1.25,-0.3613888888888892,-0.8033333333333337,-19.068055555555553,-8.813333333333333,-2.503333333333348,-16.626666666666665,-8.126666666666665,-0.35333333333331507,0.0,0.028507149948056698,0.44337887605089527,4.576666666666666,2.2533333333333303,-0.29000000000000004,-2.443333333333385,YD_0001,2021-02-13 13:00:00,영동 해안형,2,13,2021-02-13,겨울(12-2월)
FE_00030,3.9733333333333363,-12.250416666666673,-0.44486111111111115,-0.9766666666666666,-1.2500000000000002,-17.699999999999996,-1.25,-0.38493055555555555,-0.9533333333333336,-18.61993055555554,-8.336666666666666,-2.503333333333348,-16.626666666666665,-8.126666666666665,-0.14333333333324094,0.0,-0.09045194056000938,0.3992191771303518,4.586666666666666,4.0433333333333366,-0.646666666666667,-2.4666666666665833,YD_0001,2021-02-13 14:00:00,영동 해안형,2,14,2021-02-13,겨울(12-2월)
FE_00031,6.796666666666667,10.785138888888888,-0.02902777777777743,0.8833333333333333,-1.2500000000000002,-2.0899999999999963,-1.25,-0.330138888888889,0.8366666666666664,4.966944444444437,6.796666666666667,-2.503333333333348,-8.52666666666667,-16.326666666666668,-0.5933333333332105,1.0,-1.771272574929052,-0.4139155504237392,-0.32333333333333414,-0.11666666666666714,4.459999999999999,-18.953333333333376,YD_0001,2021-02-15 13:00:00,영동 해안형,2,13,2021-02-15,겨울(12-2월)
FE_00032,7.273333333333333,11.17916666666666,0.21222222222222253,3.023333333333333,-1.2500000000000002,-2.0899999999999963,-1.25,-0.23451388888888847,2.976666666666666,5.041527777777787,7.273333333333333,-2.503333333333348,-8.52666666666667,-16.326666666666668,0.7066666666666681,1.0,-1.8589753202222206,-0.49528884849612964,-2.1033333333333344,-7.346666666666664,3.5033333333333334,-18.18666666666661,YD_0001,2021-02-15 14:00:00,영동 해안형,2,14,2021-02-15,겨울(12-2월)
FE_00033,-10.290000000000003,-24.665277777777774,1.3694444444444445,1.9766666666666666,-1.2500000000000002,-20.829999999999995,-1.25,1.7252083333333332,1.436666666666666,-28.10930555555555,-10.290000000000003,-2.503333333333348,-22.956666666666667,-15.706666666666667,0.5666666666666818,1.0,-1.7695919516272989,-0.4886992024367529,-7.553333333333332,-17.49333333333333,0.5833333333333335,-7.0166666666666515,YD_0001,2021-02-18 15:00:00,영동 해안형,2,15,2021-02-18,겨울(12-2월)
FE_00034,-8.79,-24.327777777777776,1.2927777777777778,1.5966666666666667,-1.2500000000000002,-20.829999999999995,-1.25,1.703819444444444,1.4133333333333327,-28.14013888888889,-9.989999999999998,-2.503333333333348,-22.956666666666667,-15.706666666666667,0.6133333333332681,0.6666666666666667,-0.7479359470235174,-0.3125030540841117,-7.246666666666667,-19.96333333333333,0.41999999999999993,-6.800000000000068,YD_0001,2021-02-18 16:00:00,영동 해안형,2,16,2021-02-18,겨울(12-2월)
FE_00035,-9.993333333333332,-24.16430555555555,1.2288888888888883,0.5999999999999996,-1.2500000000000002,-20.829999999999995,-1.25,1.6954861111111104,1.3833333333333329,-28.524513888888876,-9.989999999999998,-2.503333333333348,-22.956666666666667,-15.706666666666667,1.0033333333332926,0.6666666666666667,-1.1232772307224839,-0.4606430861262061,-7.183333333333334,-18.986666666666665,0.6733333333333338,-6.213333333333253,YD_0001,2021-02-18 17:00:00,영동 해안형,2,17,2021-02-18,겨울(12-2월)
FE_00036,20.116666666666667,14.934027777777779,0.018055555555554825,0.4099999999999997,-1.2500000000000002,-16.129999999999995,-1.25,0.8952777777777778,0.5233333333333334,-7.811180555555545,-14.3,-2.503333333333348,-30.01666666666667,-18.92666666666667,1.7933333333333699,-0.3333333333333333,-0.8663790722086169,0.8232572121858919,-0.3533333333333335,28.583333333333343,-0.016666666666666163,-10.133333333333212,YD_0001,2021-02-22 17:00:00,영동 해안형,2,17,2021-02-22,겨울(12-2월)
FE_00037,13.395000000000003,1.7627083333333218,0.3122916666666664,0.8649999999999998,-1.8750000000000004,-26.814999999999998,-1.875,1.1430208333333332,1.2600000000000002,-16.960416666666667,-14.329999999999998,-3.750000000000015,-27.87,-21.665,1.4899999999999523,0.0,-0.925381532855676,0.4262982007634448,-0.8850000000000007,11.634999999999991,0.29000000000000004,-10.900000000000091,YD_0001,2021-02-22 18:00:00,영동 해안형,2,18,2021-02-22,겨울(12-2월)
FE_00038,-6.734999999999999,-17.894375000000018,-0.003541666666666776,-0.17500000000000027,-1.8750000000000004,-23.095,-1.875,0.154895833333333,-0.22999999999999998,-16.417291666666657,-6.869999999999997,-3.750000000000015,12.86,-17.494999999999997,-0.4399999999999977,0.0,0.8145832771751529,-0.27704649264025466,-4.535,-3.9750000000000014,-0.029999999999999805,-1.9600000000000364,YD_0001,2021-02-24 18:00:00,영동 해안형,2,18,2021-02-24,겨울(12-2월)
FE_00039,-11.495000000000005,-17.097708333333337,0.0216666666666665,-0.14000000000000012,-1.8750000000000004,-23.095,-1.875,0.12385416666666638,-0.22999999999999998,-16.82291666666668,-6.869999999999997,-3.750000000000015,12.86,-17.494999999999997,-0.6900000000000547,0.0,-0.2696094038748149,0.36098575839904895,-5.879999999999999,1.2999999999999972,-0.5050000000000001,-2.169999999999959,YD_0001,2021-02-24 20:00:00,영동 해안형,2,20,2021-02-24,겨울(12-2월)
FE_00040,-17.604000000000003,-32.50591666666666,0.9822499999999996,1.0659999999999994,-0.708,-26.282,-0.12200000000000003,1.6752916666666664,1.8639999999999999,-24.221916666666672,-17.116000000000003,-2.1520000000000095,9.933999999999997,18.182000000000002,0.8140000000000327,-0.4,0.911888139589857,0.028681460302954098,5.540000000000001,-22.101999999999997,-0.7160000000000002,-6.142000000000053,YD_0001,2021-03-30 16:00:00,영동 해안형,3,16,2021-03-30,봄(3-5월)
FE_00041,19.512,16.486999999999995,-1.434,-2.324,-1.5379999999999991,9.011999999999993,-0.8460000000000001,-1.0570416666666664,-0.6560000000000006,12.745124999999994,0.9920000000000009,-1.5520000000000085,-6.278000000000002,-14.456,0.6839999999999691,-0.2,0.5572348183348812,0.5408247310565326,2.686,21.722,-1.1479999999999997,6.307999999999993,YD_0001,2021-04-22 11:00:00,영동 해안형,4,11,2021-04-22,봄(3-5월)
FE_00042,2.675999999999995,13.727000000000004,-0.5536666666666668,-1.29,-13.288,-3.746000000000002,-7.108,-0.6563333333333341,-1.412,12.003083333333315,6.204000000000001,-13.288000000000006,-1.2819999999999965,-23.189999999999994,0.84800000000007,0.0,-0.8916512252221582,0.31529180745773,0.27000000000000135,29.174,0.5759999999999996,6.588000000000193,YD_0001,2021-04-23 13:00:00,영동 해안형,4,13,2021-04-23,봄(3-5월)
FE_00043,-16.709999999999997,-39.62983333333334,1.4434166666666668,2.096,-9.177999999999997,-29.708,-4.090000000000001,1.263833333333333,2.3659999999999997,-21.445124999999997,-9.087999999999997,-10.777999999999995,-15.813999999999997,-23.518,-1.1700000000000272,1.0,-0.9773091115949728,-1.4024970651896507,5.042000000000002,-35.29400000000001,1.3960000000000004,4.708000000000084,YD_0001,2021-05-06 14:00:00,영동 해안형,5,14,2021-05-06,봄(3-5월)
FE_00044,11.969999999999999,28.722583333333347,-1.263333333333333,-1.5059999999999998,2.154000000000001,7.852000000000004,3.868,-1.3246666666666667,-2.1700000000000004,17.40958333333333,8.048000000000002,1.7120000000000006,6.810000000000002,-12.692500000000003,-0.017999999999938232,0.4,-0.13036400916489355,-0.159863543848416,0.03599999999999981,23.125999999999998,-1.544,5.240000000000009,YD_0002,2020-01-25 09:00:00,영동 해안형,1,9,2020-01-25,겨울(12-2월)
FE_00045,-1.3800000000000026,-9.125916666666662,1.1441666666666657,2.1799999999999997,-0.72,-3.3999999999999986,-1.39,0.824875,1.4960000000000004,-5.212583333333349,-0.7719999999999985,-2.948,8.975999999999999,5.554000000000002,0.3879999999999655,-0.2,0.4883962260816615,0.6593422263511157,-4.502,-10.866,-1.154,2.754000000000019,YD_0002,2020-03-05 16:00:00,영동 해안형,3,16,2020-03-05,봄(3-5월)
FE_00046,-13.222000000000001,-9.694499999999998,1.7974166666666664,1.6640000000000006,-0.00200000000000004,-13.72399999999999,-2.4579999999999997,1.5693750000000004,1.1700000000000008,-13.205416666666679,-9.168,-3.3580000000000005,-24.193999999999996,-28.879999999999995,-0.3400000000000091,0.4,-0.26602566065751515,-0.4442848852053637,8.969999999999999,-15.478000000000002,5.044,-2.6420000000000528,YD_0002,2020-05-01 20:00:00,영동 해안형,5,20,2020-05-01,봄(3-5월)
FE_00047,-28.15,-27.016249999999992,2.9348333333333327,3.619999999999999,-0.40800000000000003,-27.933999999999997,-13.964000000000002,2.655333333333334,3.2219999999999995,-28.09037500000001,-18.453999999999994,-15.222,-14.998000000000005,-25.653999999999996,-0.3420000000000073,-0.2,-1.047415720551065,0.8437307558947081,9.748000000000001,-28.804000000000002,3.756,-1.0,YD_0002,2020-05-01 21:00:00,영동 해안형,5,21,2020-05-01,봄(3-5월)
FE_00048,-25.392000000000003,-39.141666666666666,1.1175833333333332,2.7699999999999996,-0.04799999999999994,-28.564,-0.046,0.7302083333333336,1.6819999999999995,-26.52708333333333,-19.344,-0.048000000000005635,-33.162,-34.872,0.033999999999969166,0.8,-0.8961770073722458,-0.5658027498617544,-7.834,-42.804,1.2240000000000002,0.8040000000000873,YD_0002,2021-01-06 13:00:00,영동 해안형,1,13,2021-01-06,겨울(12-2월)
FE_00049,-16.182,-15.8675,2.918999999999999,3.0599999999999996,-0.025999999999999978,-15.218000000000004,0.238,0.6608333333333336,2.668,-9.580666666666659,-14.307999999999996,0.04000000000000564,-17.748,10.588000000000008,1.0080000000001064,0.6,-0.747310320957265,-0.18037063805843764,-5.712,-25.038,2.6559999999999997,-1.1919999999998936,YD_0002,2021-01-29 15:00:00,영동 해안형,1,15,2021-01-29,겨울(12-2월)
FE_00050,-17.008,-14.804583333333326,1.4505833333333333,2.0840000000000005,-0.00599999999999992,-20.756000000000004,-0.016,1.8742916666666654,2.9219999999999997,-15.40708333333334,-17.008,-0.1279999999999915,-24.747999999999998,-23.386,-0.6700000000000272,-0.2,-0.0440951299982798,0.13851892308227132,2.2660000000000005,24.726,1.4260000000000002,-3.4419999999998936,YD_0002,2021-01-30 09:00:00,영동 해안형,1,9,2021-01-30,겨울(12-2월)
FE_00051,1.524000000000001,-4.631250000000001,1.7916666666666679,1.4500000000000002,-0.06799999999999998,4.616,-0.008,1.603791666666666,0.7220000000000004,-5.167791666666666,-1.8659999999999997,-0.06800000000000282,-6.954000000000004,-2.692,-0.3160000000000537,0.6,-0.5859476901820999,-0.006975260717565518,3.016,3.8740000000000023,1.2439999999999998,-2.1980000000000928,YD_0002,2021-02-06 15:00:00,영동 해안형,2,15,2021-02-06,겨울(12-2월)
FE_00052,18.766,19.558916666666676,-2.2202499999999996,-2.462,0.7879999999999999,22.947999999999993,-0.02,-2.2370416666666673,-3.2840000000000003,15.643291666666663,19.444,0.7700000000000113,20.795999999999996,4.867999999999995,0.5419999999999389,-0.6,0.2429748069989306,0.49824515233283806,-0.508,40.46199999999999,-1.9680000000000006,11.725999999999885,YD_0002,2021-02-27 09:00:00,영동 해안형,2,9,2021-02-27,겨울(12-2월)
FE_00053,37.68000000000001,34.02358333333334,-2.6880833333333336,-3.4800000000000004,2.484,27.409999999999997,-0.06,-2.72275,-3.3699999999999997,24.129583333333322,25.504,2.4320000000000115,20.234,-4.972000000000001,0.2300000000000636,-0.6,1.2841614314355172,-1.0924042978975632,1.0899999999999999,49.88799999999999,-2.6539999999999995,10.322000000000003,YD_0002,2021-02-27 14:00:00,영동 해안형,2,14,2021-02-27,겨울(12-2월)
FE_00054,17.598,12.397666666666666,-1.8008333333333337,-2.6759999999999997,3.1340000000000003,-10.123999999999995,1.064000000000001,-1.1227083333333332,-1.5259999999999998,-3.5545416666666654,-0.661999999999999,-5.249999999999997,-32.946,-19.559999999999995,-0.56400000000001,-0.6,1.61488738554945,0.3545032564904249,-1.9379999999999997,17.903999999999996,-2.9599999999999995,3.8880000000000337,YD_0002,2021-03-13 16:00:00,영동 해안형,3,16,2021-03-13,봄(3-5월)
FE_00055,3.3400000000000034,5.055250000000001,-1.125666666666667,-2.12,-0.626,-1.4699999999999989,-1.358,-0.8831666666666664,-0.3899999999999997,10.476583333333323,10.604,2.0400000000000063,2.3500000000000085,-19.402,0.7039999999999054,-0.2,0.8920893060175671,0.046084264905550135,2.389999999999999,5.858000000000004,-1.6640000000000001,-1.1820000000000164,YD_0002,2021-03-14 14:00:00,영동 해안형,3,14,2021-03-14,봄(3-5월)
FE_00056,-5.033999999999999,5.580666666666673,-1.3541666666666665,-1.4340000000000002,-0.21600000000000003,-14.120000000000005,-0.22600000000000003,-0.7714583333333329,-0.44399999999999995,-9.667500000000011,-11.515999999999998,-0.3100000000000057,-23.857999999999997,-42.72999999999999,-0.9240000000000008,-0.6,0.8006827045210787,-1.1777820565612518,1.8340000000000005,20.348,-2.536,0.6960000000000264,YD_0002,2021-03-27 09:00:00,영동 해안형,3,9,2021-03-27,봄(3-5월)
FE_00057,28.546,27.451166666666673,-1.0001666666666664,-1.6599999999999993,-14.416,31.997999999999998,-9.506,-0.7734999999999999,-2.024,22.46466666666666,10.643999999999998,-15.42000000000001,9.296000000000006,0.8559999999999945,-0.49000000000003197,-0.2,0.4707806030111813,0.5346509002405399,2.055999999999999,15.808000000000007,-1.518,1.0619999999998981,YD_0002,2021-04-24 09:00:00,영동 해안형,4,9,2021-04-24,봄(3-5월)
FE_00058,-16.169999999999995,-21.062166666666663,3.499166666666666,5.468,-1.4839999999999989,-24.021999999999995,-1.0999999999999996,2.7847083333333327,5.001999999999999,-24.172625000000004,-16.176,-9.071999999999996,-32.37400000000001,-32.07599999999999,-1.4200000000000954,1.0,-1.4800499369904427,0.3736430555705974,2.274000000000001,-24.439999999999998,3.66,-7.933999999999969,YD_0002,2021-05-08 15:00:00,영동 해안형,5,15,2021-05-08,봄(3-5월)
