fire_id,위도,경도
F_000108,37.59387516074996,126.9288285086372
F_000109,37.606767626834646,127.10239937165561
F_000110,37.570132441960844,127.0969938012997
F_000111,37.64830103102679,127.08166630685615
F_000112,37.46885020329231,127.0894078081547
F_000113,37.46292605061168,127.01490719741237
F_000114,37.45624353389308,126.94267601972166
F_000115,37.47865761554478,126.93907641778958
F_000116,37.45105441561871,126.9588176985553
F_000117,37.44594897453955,126.9465341887248
F_000118,37.45624353389308,126.94267601972166
F_000119,37.47405218808719,126.92539567669871
F_000120,37.46699102605388,126.92590110941245
F_000121,37.463393529220774,126.94672896171018
F_000122,37.47865761554478,126.93907641778958
F_000123,37.481729906300124,126.9346153322916
F_000124,37.47676609205471,126.92604018250103
F_000125,37.47850503704758,126.92165962789237
F_000126,37.46721322293772,126.92848723835989
F_000127,37.45624353389308,126.94267601972166
F_000128,37.44594897453955,126.9465341887248
F_000129,37.47917730270803,126.91896794860337
F_000130,37.4650074572545,126.9444400858223
F_000131,37.47865761554478,126.93907641778958
F_000132,37.45624353389308,126.94267601972166
F_000133,37.45456869768196,126.92766755640298
F_000134,37.456393681362805,126.93001760023411
F_000135,37.45847976634482,126.93379821945837
F_000136,37.466199496762215,126.91365100945241
F_000137,37.46626861979944,126.9408011916543
F_000138,37.47169070347544,126.95545417564502
F_000139,37.46811553314682,126.96821531003356
F_000140,37.49041051752655,126.93463493850308
F_000141,37.491079956929156,126.9357682941155
F_000142,37.4903993654288,126.93825718554788
F_000143,37.490396566785684,126.93987108649209
F_000144,37.492007733666085,126.93605164090913
F_000145,37.48002708567414,126.93781254444042
F_000146,37.490396566785684,126.93987108649209
F_000147,37.47369070299493,126.95688755877832
F_000148,37.49338818509627,126.94609618740772
F_000149,37.50213575534733,127.15506999501821
F_000150,37.50026350476402,127.15615607234456
F_000151,37.63714221416691,126.9201987013984
F_000152,37.63717276947455,126.92044315269196
F_000153,37.63037831162679,126.917181888885
F_000154,37.645353198370366,126.93511007316728
F_000155,37.631039315953416,126.92650696699826
F_000156,37.64353372493324,126.93648504817297
F_000157,37.6411003127834,126.9416711469809
F_000158,37.50220238613331,127.15805335210858
F_000159,37.49996905403608,127.15664773759656
F_000160,37.498468352786325,126.98140207925236
F_000161,37.50492959435687,126.97393270068414
F_000162,37.49544617748911,126.97599920331565
F_000163,37.502561391969095,126.8684124925234
F_000164,37.497623577463344,127.00882169477408
F_000165,37.506897503729334,126.87051536083813
F_000166,37.506897503729334,126.87051536083813
F_000167,37.5067058399411,126.87020146709408
F_000168,37.51258670282957,126.84737364164206
F_000169,37.5566117684797,127.09987063582639
F_000170,37.5566117684797,127.09987063582639
F_000171,37.56072800460976,127.1384876412255
F_000172,37.54602015111444,126.85616044487992
F_000173,37.56759795036663,127.09996529447263
F_000174,37.56759795036663,127.09996529447263
F_000175,37.566531360100676,127.09281522484694
F_000176,37.56759795036663,127.09996529447263
F_000177,37.56559802561971,127.0930124299868
F_000178,37.45736774491277,127.00990427961597
F_000179,37.47706437883217,126.83660902075668
F_000180,37.47706437883217,126.83660902075668
F_000181,37.46512694427106,126.94079284540825
F_000182,37.47865761554478,126.93907641778958
F_000183,37.44594897453955,126.9465341887248
F_000184,37.459260379357936,126.9291120933486
F_000185,37.459135279289825,126.9373676999055
F_000186,37.45105441561871,126.9588176985553
F_000187,37.47275197938278,126.94276244500978
F_000188,37.46536605781515,126.92255105230983
F_000189,37.45528791681059,126.94705380696972
F_000190,37.50220238613331,127.15805335210858
F_000191,37.50810906802673,126.83326512810736
F_000192,37.569075850375825,127.09107081487906
F_000193,37.562631299604455,127.09612628677561
F_000194,37.56759795036663,127.09996529447263
F_000195,37.58832562046537,126.88711422338214
F_000196,37.65355496660324,127.02451083088155
F_000197,37.56583971269765,127.09122908625719
F_000198,37.56559802561971,127.0930124299868
F_000199,37.56270358238905,127.09100402063041
F_000200,37.556886075116125,127.15889882805698
F_000201,37.56981089877315,126.94691150541331
F_000202,37.56981089877315,126.94691150541331
F_000203,37.58004846359911,127.06424583788052
F_000204,37.58004846359911,127.06424583788052
F_000205,37.58004846359911,127.06424583788052
F_000206,37.59007437166697,126.99323997994263
F_000207,37.5880561371163,126.89018368901482
F_000208,37.587478283587444,126.89584759735877
F_000209,37.588361703703214,126.88921424264024
F_000210,37.58570959299747,127.06549316978621
F_000211,37.59215784627616,126.9820649457254
F_000212,37.586249987881104,126.9387478708029
F_000213,37.60099697790983,126.96651777925115
F_000214,37.599533065358656,126.96764553661933
F_000215,37.59599675107628,126.98332336456544
F_000216,37.57609597311733,126.8038189809653
F_000217,37.57976367445767,126.9526561826897
F_000218,37.58439602600626,126.80397746566167
F_000219,37.60671939744062,126.95298168725084
F_000220,37.62456107783601,126.96215986169904
F_000221,37.60443835594865,126.99314303145756
F_000222,37.60443835594865,126.99314303145756
F_000223,37.61211899385089,126.99064037432615
F_000224,37.61211899385089,126.99064037432615
F_000225,37.62415182884196,127.03884649144705
F_000226,37.63064916665112,127.03282712411338
F_000227,37.620245956402805,127.06315769936614
F_000228,37.63580740127873,127.04393007207833
F_000229,37.65029304819606,127.09059177904479
F_000230,37.65944314835581,127.08786971518292
F_000231,37.66209044382042,127.08320305826894
F_000232,37.64797637998595,127.09009451000438
F_000233,37.64620415546359,127.08882224499287
F_000234,37.651245901481566,127.08499731207895
F_000235,37.65944314835581,127.08786971518292
F_000236,37.66957995707708,127.03482509565072
F_000237,37.65201890546818,127.01988021693238
F_000238,37.57692931595204,126.80320509904102
F_000239,37.58283773544357,126.7997329686169
F_000240,37.604262261358144,127.08502976878734
F_000241,37.59735108530659,127.0866685359876
F_000242,37.62456107783601,126.96215986169904
F_000243,37.60991932858494,126.96051512751372
F_000244,37.62456107783601,126.96215986169904
F_000245,37.60991932858494,126.96051512751372
F_000246,37.63176310430233,127.02943268307506
F_000247,37.61896848277213,127.0372574881574
F_000248,37.63176310430233,127.02943268307506
F_000249,37.61211899385089,126.99064037432615
F_000250,37.60443835594865,126.99314303145756
F_000251,37.61211899385089,126.99064037432615
F_000252,37.61211899385089,126.99064037432615
F_000253,37.61211899385089,126.99064037432615
F_000254,37.61211899385089,126.99064037432615
F_000255,37.61211899385089,126.99064037432615
F_000256,37.61211899385089,126.99064037432615
F_000257,37.61211899385089,126.99064037432615
F_000258,37.63217972686727,127.03285493022452
F_000259,37.65576925039737,126.99280232649055
F_000260,37.65576925039737,126.99280232649055
F_000261,37.65576925039737,126.99280232649055
F_000262,37.670643534510525,127.06114196260428
F_000263,37.670304288359105,127.09138104737912
F_000264,37.68498567842486,127.02921978501462
F_000265,37.67956083463161,127.01293624016868
F_000266,37.67956083463161,127.01293624016868
F_000267,37.684930012957174,127.03848929749192
F_000268,37.684930012957174,127.03848929749192
F_000269,37.694299487820935,127.04069504952984
F_000270,37.60891961731048,126.93599828154697
F_000271,37.60752230472278,126.94285385289798
F_000272,37.61586689893006,126.93502617829486
F_000273,37.61801680946216,126.9433290575845
F_000274,37.61801680946216,126.9433290575845
F_000275,37.61801680946216,126.9433290575845
F_000276,37.61801680946216,126.9433290575845
F_000277,37.456856117889764,127.05303233827364
F_000278,37.44279223616061,127.04467091312128
F_000279,37.44566454333479,127.03921537348467
F_000280,37.4424921192233,127.05409041649575
F_000281,37.44797832178309,127.04983214675485
F_000282,37.43988546803505,126.91083938426407
F_000283,37.4505159318706,126.9249091222434
F_000284,37.4552771638647,126.91716749411687
F_000285,37.44399372805316,126.91937285781204
F_000286,37.44519668177536,126.90509222245018
F_000287,37.44519668177536,126.90509222245018
F_000288,37.43638550635371,126.90617818080389
F_000289,37.45408829069798,126.9150285713088
F_000290,37.46819236202403,127.04812140456059
F_000291,37.46046722171791,127.05535186868508
F_000292,37.46930292869351,127.09463285929277
F_000293,37.46955844900064,127.0973578738067
F_000294,37.46282825708006,127.06298807910652
F_000295,37.46701687868169,127.0881633277871
F_000296,37.45660593790056,127.06815465674423
F_000297,37.46462517198355,127.08993273605218
F_000298,37.45660593790056,127.06815465674423
F_000299,37.4705098361666,126.98124321623344
F_000300,37.46510234154609,126.90789538728941
F_000301,37.492229618670464,126.96466295179184
F_000302,37.48190175009048,126.96712666187986
F_000303,37.48350324865898,127.0751635420747
F_000304,37.48645324257453,127.07711638667332
F_000305,37.483478242545935,127.07602744431038
F_000306,37.4955654175344,126.99263264684542
F_000307,37.4955654175344,126.99263264684542
F_000308,37.475115369004165,126.98561833525213
F_000309,37.47701502933815,127.01560190326603
F_000310,37.48608095369127,126.84881759996085
F_000311,37.50413684273814,126.8308539284551
F_000312,37.506579624155705,126.97212160686034
F_000313,37.51550088799031,126.8243429907172
F_000314,37.50968138765457,126.82555122286946
F_000315,37.54518519260319,126.99290580663866
F_000316,37.5433713231717,126.98977241955112
F_000317,37.54926582140496,126.98897530168303
F_000318,37.54860751700701,126.98578360182135
F_000319,37.55295529196243,126.94186949182917
F_000320,37.551319382392265,127.15760148865014
F_000321,37.540611780989906,126.85650200513182
F_000322,37.5427756984984,126.85494370874495
F_000323,37.544645191995784,126.85200482968352
F_000324,37.55310895102468,127.10132057781543
F_000325,37.573122085295765,126.94219765424
F_000326,37.57141929705289,126.94233094722159
F_000327,37.581519396570684,126.93920334113851
F_000328,37.57514162498326,126.93505041674811
F_000329,37.574761110041784,126.93171705632388
F_000330,37.57308062052972,126.92495030522177
F_000331,37.57185643885801,127.08969308133054
F_000332,37.58452580472426,127.10344340935283
F_000333,37.57073144742238,127.08834304184234
F_000334,37.57073144742238,127.08834304184234
F_000335,37.586973040205635,127.10347956204907
F_000336,37.57971748267435,127.09981273355208
F_000337,37.594865408006555,127.04874600217717
F_000338,37.59128647511127,126.91007832438265
F_000339,37.58920875384377,126.90437269416617
F_000340,37.590053201690104,126.90454215430401
F_000341,37.5972310337054,126.90402284327554
F_000342,37.58544175888717,126.92958390679163
F_000343,37.58544175888717,126.92958390679163
F_000344,37.593980606320756,126.93769245497535
F_000345,37.58403893730676,126.932889454847
F_000346,37.602186129367965,126.94558154631902
F_000347,37.609882256538775,127.04192958092467
F_000348,37.605489754650456,127.10943550675329
F_000349,37.61160334633278,126.90393699874944
F_000350,37.60864004387947,127.08665208556185
F_000351,37.60864004387947,127.08665208556185
F_000352,37.61570527059731,126.97796813944888
F_000353,37.62703393477706,126.90991788266443
F_000354,37.62744224058089,126.91254846416632
F_000355,37.62708389140541,126.91331790920827
F_000356,37.6364283920217,126.91446531421595
F_000357,37.65301147274487,126.94415749400461
F_000358,37.653636447132456,126.94728808434857
F_000359,37.47208083738785,127.0848772865406
F_000360,37.47670569091783,127.09973580547677
F_000361,37.6369088657221,126.92107925557175
F_000362,37.65330494766565,127.0263330637135
F_000363,37.43152527755614,127.0627569281273
F_000364,37.43356691916258,127.06609310195614
F_000365,37.45375327641231,127.05642952733366
F_000366,37.43935316515966,127.05752093190199
F_000367,37.44490322151746,127.05637380120653
F_000368,37.44018371987619,127.05865984577295
F_000369,37.443153260616356,127.05203485250594
F_000370,37.44018371987619,127.05865984577295
F_000371,37.43610767270795,126.91060042174139
F_000372,37.45327155255339,126.92079247984478
F_000373,37.46538390388516,127.05665196492154
F_000374,37.46564484565086,127.07135762672456
F_000375,37.465393207719345,126.97525418676832
F_000376,37.4705098361666,126.98124321623344
F_000377,37.47186664825077,127.11030801329149
F_000378,37.477992255142546,126.8282728616239
F_000379,37.48151006345439,126.96811277711045
F_000380,37.48457124111538,126.9641544702559
F_000381,37.48801419290993,127.09219430295477
F_000382,37.48052549908587,127.07124679813928
F_000383,37.470368036471314,126.99213217218296
F_000384,37.47789860768181,126.99495455702241
F_000385,37.47704308518226,126.99221007960158
F_000386,37.48686169956268,126.83373139799168
F_000387,37.477483778496094,127.07432454138757
F_000388,37.476767857591895,127.01092687444935
F_000389,37.48514484926539,126.84800091424195
F_000390,37.50797857095542,126.82782897855252
F_000391,37.524055448262146,127.14608423583148
F_000392,37.55034913164939,126.99140589500679
F_000393,37.546744245454484,127.16662923892135
F_000394,37.645405209267594,127.00007717524056
F_000395,37.635010722284285,126.99756863317258
F_000396,37.635010722284285,126.99756863317258
F_000397,37.635010722284285,126.99756863317258
F_000398,37.635010722284285,126.99756863317258
F_000399,37.540611780989906,126.85650200513182
F_000400,37.547334085416736,126.85329655382942
F_000401,37.53822010574389,126.85597695762638
F_000402,37.57763880778427,126.9404060595994
F_000403,37.58708975940426,127.09923509468143
F_000404,37.570584194377474,127.09072361087911
F_000405,37.597011603515185,126.90244782785236
F_000406,37.59399518025115,127.11446032271876
F_000407,37.61197321297689,127.10231057847453
F_000408,37.60685610392142,126.90313967787382
F_000409,37.62273314313863,126.97425435170257
F_000410,35.25326550793108,129.04930900502166
F_000411,35.22530316585191,129.10370589916798
F_000412,35.16345432694499,129.1504315503731
F_000413,35.214000886116494,129.09349209818816
F_000414,35.15563013146341,129.18255645845701
F_000415,35.1449784372052,129.04375562117417
F_000416,35.24480866490892,129.07791897226204
F_000417,35.19442942197682,128.99912905338277
F_000418,35.214726967178464,128.9988251846183
F_000419,35.36781611758197,129.2642332907553
F_000420,35.226034060196,129.20501268370407
F_000421,35.22615886447285,129.2045944011047
F_000422,35.16744795802415,129.15233515468128
F_000423,35.280768480462314,129.1160943790864
F_000424,35.09328695258853,129.05239502385768
F_000425,35.156766751848124,129.09333575487855
F_000426,35.15630775428018,129.08413844489473
F_000427,35.24772604873826,129.04263676030868
F_000428,35.179794545595435,129.13351542971543
F_000429,35.14883898383599,129.07315677937768
F_000430,35.132225568531965,129.0235360713841
F_000431,35.11785628083681,128.96503484927896
F_000432,35.19183620780424,129.0478589494489
F_000433,35.08863866878954,128.98154626422493
F_000434,35.24713100597797,129.14410236210864
F_000435,35.108710710337284,129.10623117264385
F_000436,35.08718098147482,129.0197740714476
F_000437,35.275797704685814,129.02850430105676
F_000438,35.132225568531965,129.0235360713841
F_000439,35.14365378564096,129.10361191035216
F_000440,35.11359436143371,128.87345905071695
F_000441,35.11610284340347,128.8611698481377
F_000442,35.15432641444108,129.08194630267403
F_000443,35.17281922457839,129.0821112614482
F_000444,35.29565130835909,129.191521505903
F_000445,35.333536593135186,129.231643843559
F_000446,35.156766751848124,129.09333575487855
F_000447,35.24175621620009,129.1514904971539
F_000448,35.10678650083289,128.86877336752988
F_000449,35.2683831922747,129.0518411984803
F_000450,35.063595180830895,128.98743666190794
F_000451,35.181563774835176,129.09670411677678
F_000452,35.216848727463756,129.06725546241861
F_000453,35.16531905967893,129.03052527642024
F_000454,35.08718098147482,129.0197740714476
F_000455,35.303848872296584,129.19759819090788
F_000456,35.163580649496566,129.07660548931452
F_000457,35.19906831387089,129.052711335251
F_000458,35.209534287274636,129.13787876902256
F_000459,35.147216654243934,129.04412740837986
F_000460,35.19122067586465,129.16495583487236
F_000461,35.224191025041456,129.0251234880779
F_000462,35.075555984287575,128.98467121454252
F_000463,35.157135314304504,129.00897477896854
F_000464,35.180842255314744,129.09911160175224
F_000465,35.14333192415095,129.085076987949
F_000466,35.27044754592238,129.0945850693641
F_000467,35.24632117829007,129.24882926863572
F_000468,35.1962816846761,129.12695766191896
F_000469,35.14856035798479,128.8163125113193
F_000470,35.37382062097635,129.24754766174843
F_000471,35.27537604922141,129.10699069126505
F_000472,35.221466246013385,129.02433359272993
F_000473,35.24025009284534,129.16905027045652
F_000474,35.12180132239844,128.89113099580499
F_000475,35.071943897076,128.96938137239758
F_000476,35.23114406262903,129.24097807099895
F_000477,35.163616500392905,129.1927547284741
F_000478,35.17231172905765,129.0171882613377
F_000479,35.279978703117145,129.17282841489782
F_000480,35.14966178140635,129.0775385898134
F_000481,35.308363956369504,129.16125040045327
F_000482,35.30422842664105,129.18084945777466
F_000483,35.18012064181706,129.12866482060838
F_000484,35.148069909580244,129.08353855492854
F_000485,35.07686912467691,129.0558820691554
F_000486,35.32492926498312,129.1346673187521
F_000487,35.259352613610794,129.0564884970423
F_000488,35.21616497366477,129.0435145367357
F_000489,35.189043988304554,129.06419361063152
F_000490,35.09887342092262,129.00743355099564
F_000491,35.06051056776033,128.96407618765215
F_000492,35.17569258941706,128.99580020529393
F_000493,35.29510840633039,129.21144571793891
F_000494,35.23301763350903,129.12538521904855
F_000495,35.272978838494204,129.0385969867937
F_000496,35.25588011931464,129.04693421774525
F_000497,35.28726946374404,129.11230667467953
F_000498,35.162065510237845,129.10183766294293
F_000499,35.19163197405666,129.15549286661167
F_000500,35.11366565108744,128.99764137630893
F_000501,35.191734402171086,129.05158350351664
F_000502,35.116891447122136,129.00263472238254
F_000503,35.20221895984345,129.00794767472732
F_000504,35.166801283154754,129.15335931126492
F_000505,35.05994926933987,128.96607363588774
F_000506,35.18050787740069,129.09385845089787
F_000507,35.22938732229056,129.23797405727686
F_000508,35.171323320303586,129.15190630595396
F_000509,35.29300007936094,129.12298047216882
F_000510,35.19935683806166,129.02082538286854
F_000511,35.11688520629035,128.98208442225442
F_000512,35.12310764920256,128.99831340603345
F_000513,35.10700460411712,128.9828780968421
F_000514,35.34496900866323,129.23722616323113
F_000515,35.17853655840641,129.16533102088266
F_000516,35.13716500368001,129.0385510923939
F_000517,35.12340076893021,129.11925498548607
F_000518,35.14789860811151,129.1009831618577
F_000519,35.15653303341708,129.08798743566166
F_000520,35.101561889207176,129.1034325154773
F_000521,35.33463328679988,129.25379637834345
F_000522,35.126919091720076,129.02779040433404
F_000523,35.109420134969405,129.10810893130892
F_000524,35.32737700372184,129.12590929472069
F_000525,35.1298705807215,129.11954965612998
F_000526,35.079469089056985,129.0936645077766
F_000527,35.0985031363961,128.97365320324994
F_000528,35.34598591991962,129.24362831670197
F_000529,35.11825182322226,129.00522609895407
F_000530,35.117174169898355,129.00694928187858
F_000531,35.231347987201524,129.0205785365126
F_000532,35.10326110187935,129.10130527074344
F_000533,35.23575297185472,129.05511426018282
F_000534,35.216442835137286,129.0636325677585
F_000535,35.256623371159,129.2112256193552
F_000536,35.198505650394914,129.22064030842517
F_000537,35.22619872100794,129.14381635676918
F_000538,35.05529910256522,128.9935645293668
F_000539,35.07686912467691,129.0558820691554
F_000540,35.0313680183491,128.84298541874674
F_000541,35.2683831922747,129.0518411984803
F_000542,35.158760248714096,129.09969641547647
F_000543,35.366890258359284,129.23901002772655
F_000544,35.2283863096653,129.20997349495542
F_000545,35.11211175787565,128.98088806438142
F_000546,35.11366565108744,128.99764137630893
F_000547,35.079469089056985,129.0936645077766
F_000548,35.21746387589168,129.0142221938216
F_000549,35.16408028580741,129.12334550791397
F_000550,35.17906846678388,129.01144132247825
F_000551,35.34553368494441,129.24519793899955
F_000552,35.34723990629166,129.27791080812915
F_000553,35.09266061301118,129.0687285604183
F_000554,35.12453298706543,128.88645186831494
F_000555,35.091096384043745,129.00311310225078
F_000556,35.181563774835176,129.09670411677678
F_000557,35.0419396209067,128.81553795059273
F_000558,35.32800065733838,129.23163118894428
F_000559,35.36626438063805,129.27140379562468
F_000560,35.075457207424954,128.9718616870378
F_000561,35.12573396407911,128.87928788017751
F_000562,35.35498878104053,129.2806802796975
F_000563,35.33683602142846,129.21836253792813
F_000564,35.326246348878755,129.26319778435902
F_000565,35.264575634476316,129.22114622751292
F_000566,35.261184914671354,129.22778662403903
F_000567,35.333554286451616,129.27383003983363
F_000568,35.087536775276085,129.05127941950812
F_000569,35.14208664955021,129.0429455519186
F_000570,35.37127858700661,129.2221894547465
F_000571,35.17869270501891,129.04197911701505
F_000572,35.33980085569128,129.17680799960814
F_000573,35.161625985287415,129.00583421335418
F_000574,35.074572593415574,128.97056788940645
F_000575,35.23980981854061,129.16679394348344
F_000576,35.17292066157174,129.0417131557848
F_000577,35.229576467636534,129.09867487752388
F_000578,35.129478503554616,129.07345041531718
F_000579,35.14134703187341,128.99181263382556
F_000580,35.211885879212645,129.0979561306212
F_000581,35.239371488509654,129.2384182955436
F_000582,35.30948041360621,129.238655963093
F_000583,35.03229648568821,128.8261579126518
F_000584,35.13895983330249,129.01728011002064
F_000585,35.291561296786305,129.209366664959
F_000586,35.19481284615046,128.99937272405438
F_000587,35.109344856802544,129.10702785407693
F_000588,35.2848952586512,129.06461446491846
F_000589,35.29134927851437,129.2114058837025
F_000590,35.18753683976275,128.99442571989442
F_000591,35.17447977874418,129.04277073703028
F_000592,35.17231172905765,129.0171882613377
F_000593,35.1817775063011,129.11513899301647
F_000594,35.29300007936094,129.12298047216882
F_000595,35.19896342075966,129.16225183337818
F_000596,35.10313480682343,128.99499853972904
F_000597,35.20967744525302,129.15823464251264
F_000598,35.289587342517926,129.20417586592123
F_000599,35.10101560658622,129.1162662856685
F_000600,35.24373704322005,129.03480552406762
F_000601,35.31900356348751,129.15486519970807
F_000602,35.094121517573946,129.0148316812963
F_000603,35.09586659178689,128.99908531615006
F_000604,35.220263698822436,129.12384254379518
F_000605,35.12610542861594,128.89793387918058
F_000606,35.233103163953686,129.15233729531977
F_000607,35.20635514678198,129.0615508712676
F_000608,35.11002609695191,128.97066695232965
F_000609,35.291734969150745,129.2523613940554
F_000610,35.05628120304982,129.08771015439578
F_000611,35.140535124283694,128.99231520363085
F_000612,35.24770667032519,129.05507788181973
F_000613,35.16679343645954,128.98918420432133
F_000614,35.31026335459065,129.1195156614787
F_000615,35.071376716979906,128.97938814357738
F_000616,35.17569258941706,128.99580020529393
F_000617,35.35429491174954,129.28063736641838
F_000618,35.14813986965722,129.0868532994393
F_000619,35.11618264051475,128.88557109447953
F_000620,35.15804497392664,129.18336030985853
F_000621,35.14966178140635,129.0775385898134
F_000622,35.291561296786305,129.209366664959
F_000623,35.06384725544144,129.06834875427043
F_000624,35.09550438404418,128.97848039062643
F_000625,35.264502419935404,129.07744007079634
F_000626,35.267332404172585,129.2103870548278
F_000627,35.1644658834126,129.0962470560715
F_000628,35.2417543875376,129.147536634494
F_000629,35.34695382360638,129.2436814994106
F_000630,35.16200047160824,129.07775586139257
F_000631,35.23473940439323,129.14526315829718
F_000632,35.17093362616204,129.09111883707658
F_000633,35.14859325713552,129.04480548674096
F_000634,35.15138552528155,129.09851701738546
F_000635,35.234811673776996,129.02895767303426
F_000636,35.12967929048847,129.12083755952992
F_000637,35.20699519975604,129.13148053145687
F_000638,35.35787451282778,129.15176593819024
F_000639,35.25057174616001,129.06396733515953
F_000640,35.06528745257237,128.98679863064376
F_000641,35.16674433077479,129.02051338828562
F_000642,35.11496343714691,128.8770570572651
F_000643,35.1152974225076,129.11998662959678
F_000644,35.11366565108744,128.99764137630893
F_000645,35.13111284423832,128.97853310496595
F_000646,35.221866636673305,129.20004973883283
F_000647,35.22415030631684,129.10843076026438
F_000648,35.33493001077968,129.2317842376765
F_000649,35.22557935430404,129.13757200981797
F_000650,35.059089343327486,128.96623086139155
F_000651,35.07957114606462,128.96068989313716
F_000652,35.15950052878375,129.08592739811607
F_000653,35.21692241733085,129.20842258758745
F_000654,35.11387656599858,128.85828045825278
F_000655,35.24289003699344,129.0153881886899
F_000656,35.080418011608074,129.0742886361341
F_000657,35.21437450455267,129.03969693479095
F_000658,35.30820836873263,129.24762171554633
F_000659,35.36448213709172,129.25857375745775
F_000660,35.17846668324226,129.037995626516
F_000661,35.15653303341708,129.08798743566166
F_000662,35.226833123456395,129.1098212508663
F_000663,35.06975390580596,128.9817964275695
F_000664,35.10987926726514,129.00660930045893
F_000665,35.25057174616001,129.06396733515953
