메타데이터,그룹,n,score_n,비중_pct,요인점수,평균,중앙값,표준편차,최소,최대,전체평균,평균차,평균차_sd,전체중앙값,중앙값차,중앙값차_sd,abs_평균차_sd,판정,토지피복해석판정,방향
L1_NAME,초지,568,568,21.273408239700377,선행건조_score,-0.0423225599959165,0.09018719614625645,1.083927217829947,-3.9002118697739685,1.5816226633694699,-3.1934504977982034e-17,-0.04232255999591646,-0.043138066988742146,0.09018719614625645,0.0,0.0,0.043138066988742146,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L1_NAME,시가화건조지역,1129,1129,42.28464419475655,선행건조_score,-0.058611344789564125,0.054073647166067676,0.9170523736300492,-4.3640072721620555,1.7519523828871082,-3.1934504977982034e-17,-0.05861134478956409,-0.05974071790733907,0.09018719614625645,-0.03611354898018877,-0.036809415480985,0.05974071790733907,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L1_NAME,농업지역,250,250,9.363295880149813,선행건조_score,-0.06826959460116763,-0.0336820131308481,0.9185374082966143,-3.4331068092566293,1.655376525129162,-3.1934504977982034e-17,-0.0682695946011676,-0.06958507107045488,0.09018719614625645,-0.12386920927710454,-0.12625602629315966,0.06958507107045488,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L1_NAME,나지,183,183,6.853932584269663,선행건조_score,-0.10180817532359193,0.03823302897672503,1.1642684467800635,-3.6186219353351112,2.015425165126857,-3.1934504977982034e-17,-0.1018081753235919,-0.10376990162065955,0.09018719614625645,-0.05195416716953142,-0.05295526414091679,0.10376990162065955,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L1_NAME,산림지역,437,437,16.367041198501873,선행건조_score,0.24471395675758792,0.32606646507919024,0.9390647371034265,-4.234102907424951,1.5562164624854748,-3.1934504977982034e-17,0.24471395675758795,0.24942931289382145,0.09018719614625645,0.2358792689329338,0.24042439080873662,0.24942931289382145,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
L1_NAME,습지,55,55,2.0599250936329585,선행건조_score,0.19029764854997255,0.27981424321351067,0.807411065121574,-2.788217211848112,1.4292659071466,-3.1934504977982034e-17,0.19029764854997258,0.19396446509239726,0.09018719614625645,0.18962704706725422,0.1932809418913658,0.19396446509239726,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
L1_NAME,미분류,46,46,1.7228464419475655,선행건조_score,0.15322050481867122,0.3128074965151767,0.936909376613252,-3.4182948455370052,1.567032821183723,-3.1934504977982034e-17,0.15322050481867125,0.15617288749911318,0.09018719614625645,0.22262030036892025,0.22690993718940858,0.15617288749911318,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
L1_NAME,초지,568,568,21.273408239700377,선행건조_score,-0.0423225599959165,0.09018719614625645,1.083927217829947,-3.9002118697739685,1.5816226633694699,-3.1934504977982034e-17,-0.04232255999591646,-0.043138066988742146,0.09018719614625645,0.0,0.0,0.043138066988742146,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
L1_NAME,시가화건조지역,1129,1129,42.28464419475655,선행건조_score,-0.058611344789564125,0.054073647166067676,0.9170523736300492,-4.3640072721620555,1.7519523828871082,-3.1934504977982034e-17,-0.05861134478956409,-0.05974071790733907,0.09018719614625645,-0.03611354898018877,-0.036809415480985,0.05974071790733907,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
L2_NAME,혼효림,50,50,1.8726591760299627,강수부족_score,-0.061723199856240044,0.07372111759580827,0.42703576046333386,-2.0004219474203486,0.22909758297248436,3.1934504977982034e-17,-0.06172319985624008,-0.06325786392261658,0.14032611471253795,-0.06660499711672968,-0.06826104048379796,0.06325786392261658,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L2_NAME,밭,203,203,7.602996254681647,강수부족_score,-0.1124195500922978,0.1318133840146988,0.6039296913672458,-4.347560262933454,0.32533779711391164,3.1934504977982034e-17,-0.11241955009229783,-0.1152147104904414,0.14032611471253795,-0.008512730697839144,-0.008724388258353533,0.1152147104904414,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L2_NAME,논,23,23,0.8614232209737828,강수부족_score,-0.15885353144005765,0.1611997383768433,0.7013449917617863,-2.241324985271124,0.26160834196708516,3.1934504977982034e-17,-0.15885353144005768,-0.1628032101198065,0.14032611471253795,0.02087362366430534,0.021392618146887032,0.1628032101198065,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L2_NAME,상업지역,145,145,5.430711610486892,강수부족_score,-0.1714119889257239,0.0479748362732081,0.4678775396003345,-3.127740807637623,0.2660461877996947,3.1934504977982034e-17,-0.17141198892572393,-0.17567391670268834,0.14032611471253795,-0.09235127843932985,-0.09464746834579728,0.17567391670268834,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L2_NAME,인공나지,172,172,6.441947565543071,강수부족_score,-0.2691871048373525,0.13048713524304983,3.459297572976697,-31.964313861167327,0.2872709336622462,3.1934504977982034e-17,-0.26918710483735253,-0.2758800789198368,0.14032611471253795,-0.009838979469488113,-0.01008361241588117,0.2758800789198368,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,하위
L2_NAME,과수원,12,12,0.44943820224719105,강수부족_score,0.18210492029762274,0.17440899982022895,0.04956673254916979,0.11878652040867858,0.27667560589495016,3.1934504977982034e-17,0.1821049202976227,0.1866327133825897,0.14032611471253795,0.034082885107691,0.03493031004960973,0.1866327133825897,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
L2_NAME,문화·체육·휴양지역,53,53,1.9850187265917603,강수부족_score,0.15231566664518273,0.1581591516530937,0.10705097273924954,-0.30212456055544,0.2350884152011625,3.1934504977982034e-17,0.1523156666451827,0.1561027901399299,0.14032611471253795,0.01783303694055574,0.018276431337650806,0.1561027901399299,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
L2_NAME,시설재배지,11,11,0.41198501872659177,강수부족_score,0.13220266142593118,0.15242057384988977,0.05574932212314841,0.032109344595243526,0.19364560282493334,3.1934504977982034e-17,0.13220266142593115,0.1354897021892464,0.14032611471253795,0.012094459137351826,0.012395171541821834,0.1354897021892464,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
L2_NAME,미분류,46,46,1.7228464419475655,강수부족_score,0.12979886380584835,0.1445621354074254,0.168695628064245,-0.4612883775455388,0.33952848702009636,3.1934504977982034e-17,0.12979886380584832,0.133026137385366,0.14032611471253795,0.00423602069488746,0.004341343632778111,0.133026137385366,전체 평균과 큰 차이 작음,전체 평균과 큰 차이 작음,상위
