메타데이터,그룹,n,score_n,비중_pct,요인점수,평균,중앙값,표준편차,최소,최대,전체평균,평균차,평균차_sd,전체중앙값,중앙값차,중앙값차_sd,abs_평균차_sd,판정
기후지형_번지유형,고지·산간형 / 일반번지,358,358,13.408239700374533,산지접근성_score,0.7015362331220559,0.6268664120966125,0.6432906721499214,-0.5762391693795911,4.497850542395713,-3.1934504977982034e-17,0.7015362331220559,0.8556802716119996,-0.13578513427763134,0.7626515463742438,0.9302240590519649,0.8556802716119996,높음
기후지형_번지유형,고지·산간형 / 임야번지(산),205,205,7.677902621722846,생활권접점_score,-0.993389022311434,-0.9353762538883862,0.7356405229987063,-2.7886515659018167,0.887907337934056,0.0,-0.993389022311434,-1.045719641524858,0.2626361970861386,-1.1980124509745247,-1.2611224028431431,1.045719641524858,낮음
기후지형_번지유형,고지·산간형 / 임야번지(산),205,205,7.677902621722846,선행건조_score,-0.6444323566321062,-0.49386324679381577,1.1389634664818529,-3.091787576476493,1.5036630869939005,-3.1934504977982034e-17,-0.6444323566321062,-0.6568498260216546,0.09018719614625645,-0.5840504429400722,-0.595304422388067,0.6568498260216546,낮음
기후지형_번지유형,고지·산간형 / 임야번지(산),205,205,7.677902621722846,강풍_score,-0.4638265463776081,-0.9327493942271686,0.9087671255542857,-1.5483352883019297,2.546688398164611,1.0644834992660677e-17,-0.4638265463776081,-0.4910614518289154,-0.09702517976127435,-0.8357242144658943,-0.8847961577216318,0.4910614518289154,낮음
기후지형_번지유형,고지·산간형 / 임야번지(산),205,205,7.677902621722846,강수부족_score,0.014435670471643283,0.1892087754164274,0.45572932061085386,-4.51236272239507,0.21507284549641628,3.1934504977982034e-17,0.014435670471643252,0.014794593936377453,0.14032611471253795,0.04888266070388944,0.050098062093089285,0.014794593936377453,전체 평균과 큰 차이 작음
기후지형_번지유형,고지·산간형 / 임야번지(산),205,205,7.677902621722846,산지접근성_score,0.8779979111150219,0.6856162171667979,0.8861606397854358,0.012707943855875911,3.4686124112424523,-3.1934504977982034e-17,0.8779979111150219,1.0709147376668122,-0.13578513427763134,0.8214013514444292,1.0018825804313758,1.0709147376668122,높음
기후지형_번지유형,영동 해안형 / 일반번지,746,746,27.94007490636704,생활권접점_score,0.44127963721969377,0.7282098996933583,0.6679873427678196,-2.3847301102969096,1.4347886286817508,0.0,0.44127963721969377,0.46452575343733604,0.2626361970861386,0.46557370260721964,0.49009960293399424,0.46452575343733604,높음
기후지형_번지유형,영동 해안형 / 일반번지,746,746,27.94007490636704,선행건조_score,0.0287579107606881,0.14014733573518817,1.0962813345699478,-4.3640072721620555,1.7519523828871082,-3.1934504977982034e-17,0.02875791076068813,0.029312042583684212,0.09018719614625645,0.04996013958893172,0.050922813945143926,0.029312042583684212,전체 평균과 큰 차이 작음
기후지형_번지유형,영동 해안형 / 일반번지,746,746,27.94007490636704,강풍_score,0.5063908422919696,0.6817422669698495,0.7765357291908749,-1.2929956106624876,3.3387541683609117,1.0644834992660677e-17,0.5063908422919696,0.5361250324088108,-0.09702517976127435,0.7787674467311239,0.8244950100754845,0.5361250324088108,높음
기후지형_번지유형,영동 해안형 / 일반번지,746,746,27.94007490636704,강수부족_score,0.012946732358657322,0.15519558007153839,1.7225927367105802,-31.964313861167327,0.2948948143666732,3.1934504977982034e-17,0.01294673235865729,0.013268635386596575,0.14032611471253795,0.014869465359000439,0.015239174548184369,0.013268635386596575,전체 평균과 큰 차이 작음
기후지형_번지유형,영동 해안형 / 일반번지,746,746,27.94007490636704,산지접근성_score,-0.532718517215929,-0.6610231715647773,0.496592701470843,-1.385467000726593,2.907617575058715,-3.1934504977982034e-17,-0.532718517215929,-0.6497693262049369,-0.13578513427763134,-0.5252380372871459,-0.6406452085969792,0.6497693262049369,낮음
기후지형_번지유형,영동 해안형 / 임야번지(산),227,227,8.50187265917603,생활권접점_score,-0.607476538028168,-0.6260864494210497,0.8606204291910228,-3.1173343224944197,0.9659839677718693,0.0,-0.607476538028168,-0.6394777205242987,0.2626361970861386,-0.8887226465071884,-0.935539558468325,0.6394777205242987,낮음
기후지형_번지유형,영동 해안형 / 임야번지(산),227,227,8.50187265917603,선행건조_score,0.6860020398751832,1.1418973843370925,0.9988009887541329,-3.4182948455370052,1.5816226633694699,-3.1934504977982034e-17,0.6860020398751832,0.6992205091895364,0.09018719614625645,1.0517101881908362,1.0719754323768778,0.6992205091895364,높음
기후지형_번지유형,영동 해안형 / 임야번지(산),227,227,8.50187265917603,강풍_score,0.8129688377057639,0.8080169772706036,0.6637421830916573,-1.1347709630867042,3.6390256006669266,1.0644834992660677e-17,0.8129688377057639,0.8607046337758539,-0.09702517976127435,0.905042157031878,0.9581843020184296,0.8607046337758539,높음
기후지형_번지유형,영동 해안형 / 임야번지(산),227,227,8.50187265917603,강수부족_score,0.15217776251059756,0.1721319635439817,0.13066094973059025,-0.7991519406508037,0.2872709336622462,3.1934504977982034e-17,0.15217776251059753,0.1559614572051457,0.14032611471253795,0.031805848831443745,0.032596658339309616,0.1559614572051457,전체 평균과 큰 차이 작음
기후지형_번지유형,영동 해안형 / 임야번지(산),227,227,8.50187265917603,산지접근성_score,-0.22482527424160703,-0.38038667986889646,0.6183574604030804,-1.544114268105195,2.215354369904945,-3.1934504977982034e-17,-0.224825274241607,-0.274224683837292,-0.13578513427763134,-0.24460154559126512,-0.2983462679280226,0.274224683837292,전체 평균과 큰 차이 작음
기후지형_번지유형,영서 내륙형 / 일반번지,867,867,32.47191011235955,생활권접점_score,0.343365829778475,0.56583109298361,0.701865041106234,-2.8842366052307087,1.4940231235037063,0.0,0.343365829778475,0.361453956469496,0.2626361970861386,0.3031948958974714,0.31916686285936324,0.361453956469496,높음
기후지형_번지유형,영서 내륙형 / 일반번지,867,867,32.47191011235955,선행건조_score,-0.06758170538402303,0.06919214058971153,0.7900903637209568,-3.9002118697739685,2.015425165126857,-3.1934504977982034e-17,-0.067581705384023,-0.06888392702026319,0.09018719614625645,-0.02099505555654492,-0.021399606099394362,0.06888392702026319,전체 평균과 큰 차이 작음
기후지형_번지유형,영서 내륙형 / 일반번지,867,867,32.47191011235955,강풍_score,-0.41717673387950116,-0.5081189943547487,0.7735419206994321,-1.8801823148768573,3.9788045654035886,1.0644834992660677e-17,-0.41717673387950116,-0.44167246184597164,-0.09702517976127435,-0.4110938145934744,-0.43523236651446684,0.44167246184597164,낮음
기후지형_번지유형,영서 내륙형 / 일반번지,867,867,32.47191011235955,강수부족_score,-0.03877400828008569,0.10487840081790739,0.382411224977537,-3.192011581352721,0.3849985279608145,3.1934504977982034e-17,-0.038774008280085724,-0.039738071668818424,0.14032611471253795,-0.035447713894630556,-0.0363290734624428,0.039738071668818424,전체 평균과 큰 차이 작음
기후지형_번지유형,영서 내륙형 / 일반번지,867,867,32.47191011235955,산지접근성_score,-0.1404924812496071,-0.21417086383338707,0.676475311129972,-1.2110971362911664,3.9252948884183203,-3.1934504977982034e-17,-0.14049248124960706,-0.17136198935884722,-0.13578513427763134,-0.07838572955575573,-0.0956089210934657,0.17136198935884722,전체 평균과 큰 차이 작음
기후지형_번지유형,영서 내륙형 / 임야번지(산),267,267,10.0,생활권접점_score,-1.0614981305732745,-1.0368700988177069,1.1250459843619411,-3.4153378903179794,1.0027218762768177,0.0,-1.0614981305732745,-1.117416661198406,0.2626361970861386,-1.2995062959038455,-1.3679628296575186,1.117416661198406,낮음
기후지형_번지유형,영서 내륙형 / 임야번지(산),267,267,10.0,선행건조_score,0.012643810832251825,0.1822968326756256,0.9572499128558319,-3.1240771901934314,1.668650151461462,-3.1934504977982034e-17,0.012643810832251856,0.012887442506485679,0.09018719614625645,0.09210963652936915,0.09388448315262589,0.012887442506485679,전체 평균과 큰 차이 작음
기후지형_번지유형,영서 내륙형 / 임야번지(산),267,267,10.0,강풍_score,-0.38089062433402154,-0.41415286032083587,0.7016453691387321,-1.8752294866557995,2.0359940754882575,1.0644834992660677e-17,-0.38089062433402154,-0.4032557093470325,-0.09702517976127435,-0.31712768055956153,-0.33574874152186485,0.4032557093470325,낮음
기후지형_번지유형,영서 내륙형 / 임야번지(산),267,267,10.0,강수부족_score,0.07672033848100099,0.1506503921946767,0.37014818121499077,-3.8338823464303675,0.3109119780583704,3.1934504977982034e-17,0.07672033848100096,0.0786278861600141,0.14032611471253795,0.010324277482138766,0.010580976708686345,0.0786278861600141,전체 평균과 큰 차이 작음
기후지형_번지유형,영서 내륙형 / 임야번지(산),267,267,10.0,산지접근성_score,0.5210141913972344,0.4031911862857059,0.8056548973132823,-1.0230112515205256,3.490896821161089,-3.1934504977982034e-17,0.5210141913972344,0.6354932842519712,-0.13578513427763134,0.5389763205633372,0.6574021163805415,0.6354932842519712,높음
발생시간대구분,아침(6~9시),288,288,10.786516853932584,생활권접점_score,0.15204411982652788,0.4291685473395008,0.8922669158172625,-3.1161846140786897,1.187527332428008,0.0,0.15204411982652788,0.16005363348087526,0.2626361970861386,0.16653235025336222,0.17530508763226704,0.16005363348087526,전체 평균과 큰 차이 작음
발생시간대구분,아침(6~9시),288,288,10.786516853932584,선행건조_score,-0.3121292181426864,-0.20833319150621932,1.017141823459418,-4.234102907424951,2.015425165126857,-3.1934504977982034e-17,-0.31212921814268635,-0.31814358873097626,0.09018719614625645,-0.2985203876524758,-0.30427253174903135,0.31814358873097626,낮음
발생시간대구분,아침(6~9시),288,288,10.786516853932584,강풍_score,-0.01626838333321444,-0.2310649693809849,0.9740842330959013,-1.5239252679556754,4.559097189271202,1.0644834992660677e-17,-0.01626838333321445,-0.017223628101729727,-0.09702517976127435,-0.13403978961971053,-0.14191032015642965,0.017223628101729727,전체 평균과 큰 차이 작음
발생시간대구분,아침(6~9시),288,288,10.786516853932584,강수부족_score,-0.21396968308058856,0.06570157619525005,0.6540184912715753,-5.485520075401467,0.28402610846615756,3.1934504977982034e-17,-0.21396968308058859,-0.21928975048931917,0.14032611471253795,-0.0746245385172879,-0.07647997695857332,0.21928975048931917,전체 평균과 큰 차이 작음
발생시간대구분,아침(6~9시),288,288,10.786516853932584,산지접근성_score,0.023356109786012373,-0.10296222271804725,0.7994527656909669,-1.3229351895383337,2.6761123810345993,-3.1934504977982034e-17,0.023356109786012404,0.02848799737192996,-0.13578513427763134,0.032822911559584084,0.04003487853137737,0.02848799737192996,전체 평균과 큰 차이 작음
발생시간대구분,야간(0~5시),26,26,0.9737827715355805,생활권접점_score,-0.35607460440781075,-0.31135133620940253,1.0162540058412681,-2.577673434860466,1.173140230464065,0.0,-0.35607460440781075,-0.3748322150883463,0.2626361970861386,-0.5739875332955411,-0.604224552593631,0.3748322150883463,낮음
발생시간대구분,야간(0~5시),26,26,0.9737827715355805,선행건조_score,0.06894022530484695,0.5348308054881097,1.3026265902613596,-4.3640072721620555,1.7519523828871082,-3.1934504977982034e-17,0.06894022530484697,0.0702686240555016,0.09018719614625645,0.4446436093418532,0.4532113796461193,0.0702686240555016,전체 평균과 큰 차이 작음
발생시간대구분,야간(0~5시),26,26,0.9737827715355805,강풍_score,0.47182899030699865,0.9682819983931289,1.0946579069455762,-1.2929956106624876,2.7439500500047,1.0644834992660677e-17,0.47182899030699865,0.49953378219645495,-0.09702517976127435,1.0653071781544032,1.1278597433325372,0.49953378219645495,높음
발생시간대구분,야간(0~5시),26,26,0.9737827715355805,강수부족_score,-0.3300097456708378,0.07247843791648759,1.7661483027477958,-8.893417869190454,0.27955558632606176,3.1934504977982034e-17,-0.33000974567083785,-0.33821499263494,0.14032611471253795,-0.06784767679605036,-0.06953461771629656,0.33821499263494,낮음
발생시간대구분,야간(0~5시),26,26,0.9737827715355805,산지접근성_score,-0.026868687570878493,-0.09854068438420739,0.8106661467175281,-1.184193427248883,2.219047193779266,-3.1934504977982034e-17,-0.02686868757087846,-0.032772371251859736,-0.13578513427763134,0.037244449893423945,0.04542793300784474,0.032772371251859736,전체 평균과 큰 차이 작음
발생시간대구분,오후(14~17시),796,796,29.812734082397004,생활권접점_score,-0.13798029808591067,0.12173140627502896,0.9916791800004474,-3.4153378903179794,1.4347886286817508,0.0,-0.13798029808591067,-0.14524894538914693,0.2626361970861386,-0.14090479081110965,-0.14832749711012455,0.14524894538914693,전체 평균과 큰 차이 작음
발생시간대구분,오후(14~17시),796,796,29.812734082397004,선행건조_score,0.02483271423428732,0.09018719614625645,0.7701154133982593,-3.6186219353351112,1.668650151461462,-3.1934504977982034e-17,0.024832714234287352,0.025311212040442208,0.09018719614625645,0.0,0.0,0.025311212040442208,전체 평균과 큰 차이 작음
발생시간대구분,오후(14~17시),796,796,29.812734082397004,강풍_score,-0.24672102544590854,-0.4565170358672305,0.9070293716999732,-1.7988826682206147,3.6390256006669266,1.0644834992660677e-17,-0.24672102544590854,-0.26120795779884576,-0.09702517976127435,-0.3594918561059562,-0.3806004510926474,0.26120795779884576,전체 평균과 큰 차이 작음
발생시간대구분,오후(14~17시),796,796,29.812734082397004,강수부족_score,0.007800428337727655,0.14855536667782357,1.6499725406044794,-31.964313861167327,0.3849985279608145,3.1934504977982034e-17,0.007800428337727623,0.007994375461339772,0.14032611471253795,0.008229251965285622,0.008433861209681516,0.007994375461339772,전체 평균과 큰 차이 작음
발생시간대구분,오후(14~17시),796,796,29.812734082397004,산지접근성_score,0.03493728886724779,0.02232061307179703,0.7752681811662973,-1.385467000726593,4.497850542395713,-3.1934504977982034e-17,0.034937288867247826,0.042613834347900656,-0.13578513427763134,0.15810574734942837,0.1928453049863201,0.042613834347900656,전체 평균과 큰 차이 작음
발생시간대구분,저녁(18~23시),161,161,6.0299625468164795,생활권접점_score,-0.16627195833669978,0.11566869289440557,0.999908243213282,-2.7886515659018167,1.1579820616039456,0.0,-0.16627195833669978,-0.1750309785615682,0.2626361970861386,-0.14696750419173304,-0.15470958742988838,0.1750309785615682,전체 평균과 큰 차이 작음
발생시간대구분,저녁(18~23시),161,161,6.0299625468164795,선행건조_score,-0.26202788025348617,-0.05169603138764677,1.0692453908530055,-3.4182948455370052,1.4597130949522623,-3.1934504977982034e-17,-0.2620278802534861,-0.26707685575692036,0.09018719614625645,-0.14188322753390323,-0.14461715393697858,0.26707685575692036,전체 평균과 큰 차이 작음
발생시간대구분,저녁(18~23시),161,161,6.0299625468164795,강풍_score,-0.07908386022127814,-0.33654568568886944,1.0095247589287915,-1.8801823148768573,3.9788045654035886,1.0644834992660677e-17,-0.07908386022127815,-0.08372749580589912,-0.09702517976127435,-0.2395205059275951,-0.2535846391332797,0.08372749580589912,전체 평균과 큰 차이 작음
발생시간대구분,저녁(18~23시),161,161,6.0299625468164795,강수부족_score,0.008023481401857784,0.14125694972225672,0.5200533055483809,-4.31201559534762,0.33952848702009636,3.1934504977982034e-17,0.008023481401857753,0.008222974438890026,0.14032611471253795,0.0009308350097187723,0.0009539789660345142,0.008222974438890026,전체 평균과 큰 차이 작음
발생시간대구분,저녁(18~23시),161,161,6.0299625468164795,산지접근성_score,0.18207842529440832,0.07735437541426889,0.9756643033596674,-1.544114268105195,3.5111854531578226,-3.1934504977982034e-17,0.18207842529440835,0.22208534506798264,-0.13578513427763134,0.2131395096919002,0.25997128150141113,0.22208534506798264,전체 평균과 큰 차이 작음
